"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to"
"2014-02-23__DmRs2cSinv.html","2014-02-23","PureFireMeds","14g of Golden Teacher Shrooms (1/2 Oz) Psilocybe Cubensis",0.15547153,"Drugs","Psychedelics","Mushrooms","
    Feedbacks:
    
        
            
                
                    5/5
                    fast, stealthy, delicious
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    shrooms are small but are definitely cubes, weight looks good
                    

                    4 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    PureFireMeds is awesome came in 3 days. It weighed 15.6 Will leave a review of the mushrooms in the forum once I have tried them
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    excellent service, many thanks
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," USA ","USA
    "
"2014-02-23__DMTBrz8XBg.html","2014-02-23","Heisenberg-meds","Lorazepam (Ativan), 2.5mg/tab - EU prod. - 100 tabs - $140",0.24343169,"Drugs","Benzos",NA,"
    Feedbacks:
    No feedbacks found.
"," Denmark ","Europe
    "
"2014-02-23__dMtwUNXV5J.html","2014-02-23","Gotmilk","100 tabs Generic Hydrocodone 10/325 $240,00 VC DON",0.42354934,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__Dmw1hh2xLx.html","2014-02-23","XTandMD","1000x white Domino 200-220mg MDMA",5.76856649,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","EU ONLY
    "
"2014-02-23__Dn1NfnlG70.html","2014-02-23","ReconnoiterConscious","1g 4-HO-MiPT (Miprocin)",0.13978926,"Drugs","RCs",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    
                    

                    0 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," USA ","USA
    "
"2014-02-23__dn2F8TUEiP.html","2014-02-23","MsStoner","1 g NY Diesel",0.01722652,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    4/5
                    Quick delivery, the NY Diesel smell amaaaaazing .Only reason not 5/5 is the weed is crushed flat, Momma like buds !!
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    fe will update when parcel arrives
                    

                    1 days ago
                    anon [0 deals]
                
            
        
    
"," Czech Republic ",NA
"2014-02-23__dn3gdNyvgy.html","2014-02-23","Hackyboy","HOW PREVENT A DNS LEAK WHEN USING VPN",0.01745231,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," Torland ",NA
"2014-02-23__dn3KBfig2n.html","2014-02-23","GoingPostal","0.5 GRAMS PURE #4 HEROIN",0.26173442,"Drugs","Opioids",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Always a pleasure doing business.
                    

                    5 days ago
                    anon  ~5/5, 6~10 deals
                
            
                
                    5/5
                    Great product & all-around awesome vender!!
                    

                    6 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," Canada ","WORLWIDE
    "
"2014-02-23__dna0NVnWFF.html","2014-02-23","RepAAA","Rolex - Milgauss Green Crystal PVD [Replica]",0.26038026,"Counterfeits","Watches",NA,"
    Feedbacks:
    No feedbacks found.
"," Hong Kong ","Worldwide
    "
"2014-02-23__dNFxnFuqtc.html","2014-02-23","RC4Everyone","M11 / DiMethylone / MDDMA 10g Powder Import - Free Ship",0.32957616,"Drugs","Ecstasy","Other","
    Feedbacks:
    No feedbacks found.
"," China ","Worldwide
    "
"2014-02-23__DngNkMx38y.html","2014-02-23","blackhand","Hacking Matter: Levitating Chairs, Quantum Mirages, and the Infinite Weirdness of Programmable Atoms",0.00260819,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
"," Internet ",NA
"2014-02-23__dNGxYdnwfb.html","2014-02-23","fake","Breaking VISA PIN",0.0174706,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__DnwhRi4NrS.html","2014-02-23","wakeside917","iknowthatgirl.com Siterip (27GB)",0.01039861,"Data","Pirated",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-02-23__Do3N0BU84q.html","2014-02-23","gork","Custom made stamp",0.13975019,"Forgeries",NA,NA,"
    Feedbacks:
    No feedbacks found.
"," EU ",NA
"2014-02-23__DoAqUYhpwz.html","2014-02-23","GoingPostal","28.0 GRAMS PURE #4 HEROIN",9.04410741,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
"," Canada ","WORLDWIDE
    "
"2014-02-23__DocTylyfWX.html","2014-02-23","Guns_Ammo","9mm Glock 19 gen 2 or 3 w/2 mags pt2",2.96064089,"Weapons","Lethal firearms",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__DoeL87cN3Z.html","2014-02-23","UKPharmaceuticals","2.5g Uncut Flake Sample",0.08361204,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
"," USA ","Worldwide
    "
"2014-02-23__DohtX6PEbg.html","2014-02-23","NeilCaffrey","20mg Adderall IR x 5 (Optional FE for 20% more)",0.12502083,"Drugs","Stimulants","Prescription","
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-02-23__doinYCWqW4.html","2014-02-23","HigherGroundsNL","10 gram high quality Dutch Cannabis",0.15595217,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Netherlands ",NA
"2014-02-23__DonGoNaxwS.html","2014-02-23","woolzie","Morphine sulphate Tablets 30mg  x 1",0.01,"Drugs","Prescription",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    vendor conducts professional and legitimate business - also great communication - recommend to all that you use him for your ne
                    

                    0 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," UK ",NA
"2014-02-23__dpfso6yRda.html","2014-02-23","businessdude","Credit Card Size Knife",0.02584215,"Weapons","Ammunition",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__dPFYnn3GkZ.html","2014-02-23","blackhand","Storming Heaven: LSD and the American Dream",0.00261976,"Information","eBooks",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    thanks for the reading materials
                    

                    2 days ago
                    anon  5.0/5, 10~15 deals
                
            
        
    
"," Internet ",NA
"2014-02-23__dPGmcNr1lC.html","2014-02-23","snapback","20x blue Twitter 180mg mdma",0.23356401,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
"," Germany ","Worldwide
    "
"2014-02-23__DPL9Wavyy3.html","2014-02-23","aussieprime","1 Point  Ice Uncut",0.11705685,"Drugs","Stimulants","Meth","
    Feedbacks:
    
        
            
                
                    5/5
                    Super fast delivery (less than 24 hr turn around)
Gear was nice, crushed up, but all good meth.
This guy is legit!!
                    

                    2 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," Australia ","australia
    "
"2014-02-23__dpqhX9Lfke.html","2014-02-23","The-Scurvy-Crew","5g Soft Marocco Hash 00, High qualiy Marroc, TSC exclusive",0.1143239,"Drugs","Cannabis","Hash","
    Feedbacks:
    
        
            
                
                    5/5
                    Nice hash quick shipping.
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE, will update
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE for (very) trusted user (from SR/SR2). Will update.
                    

                    3 days ago
                    anon [0 deals]
                
            
        
    
"," EU ","World
    "
"2014-02-23__dPSdz89PsA.html","2014-02-23","HMDD","15g Pure Ketamine - UK Vendor",0.81665416,"Drugs","Dissociatives","Ketamine","
    Feedbacks:
    No feedbacks found.
"," UK ","Worldwide
    "
"2014-02-23__DPVgbjzzB3.html","2014-02-23","RepAAA","Omega - Box (AAA Grade Replica)",0.17356591,"Counterfeits","Watches",NA,"
    Feedbacks:
    No feedbacks found.
"," Hong Kong ","Worldwide
    "
"2014-02-23__DPyt71BbSe.html","2014-02-23","Mr.Lewis","10 gr. Pure Uncut Cocaine 90%",1.44562111,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
"," Belgium ","Worldwide
    "
"2014-02-23__dqqJ17BlXy.html","2014-02-23","DutchMagic","Cheese - 10g - [Agora Opening Sale]",0.28458088,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","Worldwide except USA/Israel/NL
    "
"2014-02-23__dqtUV15RuD.html","2014-02-23","FakeMarket","American HQ Passport and Utillity Custom Scan",0.0876916,"Forgeries",NA,NA,"
    Feedbacks:
    No feedbacks found.
"," Torland ",NA
"2014-02-23__dR1jick2AP.html","2014-02-23","nawlins","100x 2C-B PURE Lab Grade 28mg capsules",1.68439716,"Drugs","Psychedelics","2C","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__dR5svGlnEf.html","2014-02-23","HollandOnline","3x 150ug Dutch Premium Twins LSD blotter.",0.06577557,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","EU
    "
"2014-02-23__drC4veKmX4.html","2014-02-23","amsterdam7uplier","1 gram of high quality dutch MDMA Crystals 82%!",0.07083333,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","We do not ship to USA / Canada / New zealand / Australia /Scandinavia
    "
"2014-02-23__DrC55xafML.html","2014-02-23","woolzie","0.5g Cocaine fish scale 84% pure",0.1,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
"," UK ",NA
"2014-02-23__drCaFMk82v.html","2014-02-23","allchem","3g Ketamine",0.28146627,"Drugs","Dissociatives","Ketamine","
    Feedbacks:
    No feedbacks found.
"," Canada ",NA
"2014-02-23__DRFWV0TsPM.html","2014-02-23","Steroid-Depot","Special offer - 15 X  ENANJECT 5ml -  original EUROCHEM",0.61456339,"Drugs","Steroids",NA,"
    Feedbacks:
    No feedbacks found.
"," Europe ","USA, UK and others
    "
"2014-02-23__drglv0XAE6.html","2014-02-23","CousinMolly","2g Two Grams of CousinMolly Dark Cocoa Brown MDMA Molly",0.13108142,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    5/5
                    Weight was way over, tested with marqui, meke and simons all tested good. It is the darkest molly I have seen.  smells of anise
                    

                    0 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," USA ","USA
    "
"2014-02-23__drgvu1AnJP.html","2014-02-23","RepAAA","Hublot - Box Window (AAA Grade Replica)",0.23431398,"Counterfeits","Watches",NA,"
    Feedbacks:
    No feedbacks found.
"," Hong Kong ","Worldwide
    "
"2014-02-23__dRi2b3JAzM.html","2014-02-23","GoingPostal","250 X PURPLE LIGHTNING BOLTS 125MG",2.82625591,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
"," Canada ","WORLWIDE
    "
"2014-02-23__DRk2nV1hT8.html","2014-02-23","DampkringAmsterdam","1G - DANILLE'S HAZE -( AAA+) - AMSTERDAM IMPORT - HIGH GRADE WEED - FREE SHIPPING",0.03999234,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","WORLDWIDE
    "
"2014-02-23__Drr7rEUPpu.html","2014-02-23","fake","Operator's manual for AK-47 assault rifle",0.0088483,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__DrVY9ApBsX.html","2014-02-23","Guns_Ammo","Pt.1 Glock 17 9mm New Condition w/2 Mags",2.10848136,"Weapons","Lethal firearms",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-02-23__DrxJBXhuBe.html","2014-02-23","NewTime","1 gr. MDMA Powder 85% pure!",0.0593876,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    5/5
                    good timing and like the stealth and love letter lol thanks again! if you ever do bulk i will probably go to u. just gotta test
                    

                    1 days ago
                    anon  5.0/5, 10~15 deals
                
            
        
    
"," Netherlands ",NA
"2014-02-23__DrxmVpFCjt.html","2014-02-23","JerryGarcia","5 Vials DOC",2.20840252,"Drugs","Psychedelics","Others","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__Dry0PumAoi.html","2014-02-23","axa","Axa Blends Mango Herbal Incense",0.13248074,"Drugs","Cannabis","Synthetics","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__dRZtpWKU7U.html","2014-02-23","blackhand","The Beyond Within: The L.S.D. Story",0.00261976,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
"," Internet ",NA
"2014-02-23__DsbomSz6lg.html","2014-02-23","HollandDutch","50g MDMA crystal",1.25969968,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","Worldwide
    "
"2014-02-23__DSEGYKBlg0.html","2014-02-23","DrMDA","US Domestic 14 grams MDA powder",0.76687116,"Drugs","Ecstasy","MDA","
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-02-23__dSRzcS131y.html","2014-02-23","PlatinumStandard","30g Platinum Standard Pure Fire MDMA",2.441909,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__dsWs4JVf5J.html","2014-02-23","FraudGuy","CC # - Australia - Visa / MC",0.04353883,"Services","Money",NA,"
    Feedbacks:
    No feedbacks found.
"," Internet ",NA
"2014-02-23__dsXijyEFw3.html","2014-02-23","PROAMFETAMINE","10GR PURE UNCUT BADASS 80% MDMA ROCKS",0.39132041,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
"," Germany ","worldwide
    "
"2014-02-23__DSYGihJX6v.html","2014-02-23","Hackyboy","Transfer Balance from Hacked PayPals",0.02617846,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Great vendor and great reading! 5+!
                    

                    0 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Fast!!
                    

                    2 days ago
                    anon [0 deals]
                
            
        
    
"," ",NA
"2014-02-23__dt22N1gY1J.html","2014-02-23","DreamWeaver","250mg Amber DMT Powder | UK Vendor  | Free UK Shipping",0.06741979,"Drugs","Psychedelics","DMT","
    Feedbacks:
    No feedbacks found.
"," UK ","European Union
    "
"2014-02-23__DTbgUq0yk2.html","2014-02-23","BudLife","BUDLIFE 448g A++",3.46020761,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","Worldwide
    "
"2014-02-23__dtbNfzcfBi.html","2014-02-23","MEGA_PHARMA","Tapentadol (Nyucenta 100 mg) strong pain killer 60 pills",0.2287234,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
"," India ",NA
"2014-02-23__dtC4xUz1Ce.html","2014-02-23","VerdeLimon","Crystal Meth ICE 1 OZ - 28Gr. - Escrow & Stealth",1.32943143,"Drugs","Stimulants","Meth","
    Feedbacks:
    
        
            
                
                    5/5
                    
                    

                    3 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    Wow!! The best ever had in all ways. Incredible quick confirmation and dispatch of the order. Arrived safely with a impressive 
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," Mexico ",NA
"2014-02-23__dTdglYtRFD.html","2014-02-23","Beachside","1 World CC",0.06108309,"Services","Money",NA,"
    Feedbacks:
    
        
            
                
                    0/5
                    THIS GUY IS AN SCAMMER!!! DONT BUY FROM HIM. HE SENT ME 2 CCS WHICH AND THE CVV's DIDNT WORK ON EITHER OF THE CARDS
                    

                    5 days ago
                    anon  ~0/5, 1~2 deals
                
            
                
                    5/5
                    Great stuff, super helpful guy
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Great seller, fast service.
                    

                    5 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    great
                    

                    6 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    
                    

                    0 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    Very fast. Good seller!
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Excellent service and communication. 10/10 vendor will be back for sure!
                    

                    2 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," ",NA
"2014-02-23__DTLsXUX2wE.html","2014-02-23","GoingPostal","50 X PURPLE LIGHTNING BOLTS 125MG",0.57408323,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
"," Canada ","WORLDWIDE
    "
"2014-02-23__dtSbSW2gvK.html","2014-02-23","PandaTime","500g Bulk Dimethylone M11 (Methylone Substitute)",2.62572863,"Drugs","Ecstasy","Other","
    Feedbacks:
    No feedbacks found.
"," China ",NA
"2014-02-23__dTzqbvbbXF.html","2014-02-23","susples","High Quality DMT - Free shipping world wide (500mg)",0.10070315,"Drugs","Psychedelics","DMT","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","World Wide
    "
"2014-02-23__du2vCse9GS.html","2014-02-23","BossTweed","50x 25i NBOMe blotters (1000ug)",0.062039,"Drugs","Psychedelics","NB","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__du6wx1ndYl.html","2014-02-23","GermanTerminal","9x Green Partyflocks 180-200mg MDMA",0.12143647,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
"," Germany ","EU
    "
"2014-02-23__duApjmbx9K.html","2014-02-23","Hesh%21","7.5GR High Quality Cocaine, FREE SHIPPING AVAILABLE 85/90%",1.25421603,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","EU
    "
"2014-02-23__DUcpaeuYse.html","2014-02-23","passman","Carding Tutorials 230 Pages!!!",0.08747222,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    ++++
                    

                    4 days ago
                    anon [0 deals]
                
            
        
    
"," ",NA
"2014-02-23__dUqur0wkp2.html","2014-02-23","MrCronk","14g PROPER QUALITY JAMAICAN w NDD;)",0.15005174,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    Perfect deal, next day delivery. Proper price for this quality.
                    

                    4 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Excellent as always from Mr Cronk!
                    

                    4 days ago
                    anon [0 deals]
                
            
        
    
"," Undeclared;) ","Worldwide
    "
"2014-02-23__dUVfemEJBl.html","2014-02-23","T5_NBOMe","100 x COMBO 25i/25c-NBOMe HCL Blotters (800ug 25i, 600ug 25c)",0.08865248,"Drugs","Psychedelics","NB","
    Feedbacks:
    No feedbacks found.
"," Canada ",NA
"2014-02-23__DV9YcfJJYg.html","2014-02-23","MoodyMayhem","Willies Wonder 1 ounce (28.5g) || Medical Grade Greenhouse || Machine-Trimmed",0.42431589,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__DVG4K8RMFe.html","2014-02-23","DaHBome","100 x 1mg 25iNBome tabs HPBCD complexed",0.08510638,"Drugs","Psychedelics","NB","
    Feedbacks:
    
        
            
                
                    5/5
                    Received tabs less then 24 hours later with 10% bonus too :)

Awesome 10/10 all day long
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    received within 48 hours, nice stiff tabs. not tried this batch yet, but previous ones have been great.
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    arrived in 16 hours, product is, of course, excellent as always, correct amount and i know from previous experience is certainl
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Next day delivery. As usual for this vendor product looks good.
                    

                    2 days ago
                    anon [0 deals]
                
            
        
    
"," UK ",NA
"2014-02-23__DvGf8dYZm9.html","2014-02-23","canadaflag","7g Blue Rhino by Positronics Full Indica NO FE",0.10246116,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Canada ",NA
"2014-02-23__dVGSaPsGG6.html","2014-02-23","drzheng","250g pure A-PVP- FREE worldwide shipping",3.07281698,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
"," China ",NA
"2014-02-23__Dvh2DzKguZ.html","2014-02-23","MoodyMayhem","Grapefruit Kush 2 lb (907g) || Medical Grade Greenhouse || Hand-Trimmed",9.16955017,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__dvk1G3YZy8.html","2014-02-23","fake","SPEED UP TOR - BIG TUTORIAL",0.01764788,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__DVlRN2dzCG.html","2014-02-23","Haizenberg","Haizenberg's High Quality Pure MDMA-87%- 1G",0.06334389,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    5/5
                    FE
                    

                    1 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Fe
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    FE, will update when order has arrived
                    

                    3 days ago
                    anon [0 deals]
                
            
        
    
"," Czech Republic ","WorldWide
    "
"2014-02-23__DvsXwMAX3t.html","2014-02-23","TheWeedGuru","50g's Moroccan Hashish - Crumbly & Deliciously Perfect",0.43327556,"Drugs","Cannabis","Hash","
    Feedbacks:
    No feedbacks found.
"," EU ","Worldwide
    "
"2014-02-23__DvsYoScgDz.html","2014-02-23","HumboldtsFinest","QP OF BANANA OG KUSH",1.20585701,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    Yep, Stupid holidays cost me loot in time but HF makes me happy again so ALL GREAT HERE
                    

                    0 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    EXTREMELY fast shipping, good stealth, product on par with rating system. Very happy with purchase. only complaint is bud compr
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE for a trusted vendor.
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    FE for Humboldt!!!
                    

                    2 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    FE'd Time tested trusted vendor.
                    

                    5 days ago
                    anon [0 deals]
                
            
        
    
"," USA ","usa
    "
"2014-02-23__DvVztMwZq6.html","2014-02-23","Arnachy","5g - Amphetamin Speed Paste - High Quality",0.10931081,"Drugs","Stimulants","Speed","
    Feedbacks:
    
        
            
                
                    5/5
                    TOP Service. Everything Perfect - like always!
                    

                    0 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    all good, super fast delivery, thx!
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," Germany ","Worldwide
    "
"2014-02-23__dvwUokFT7h.html","2014-02-23","passman","3 Ways To Cashout CC To BTC",0.02625682,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Fast reply haven't tried the methods yet but pass has been solid so far I'm sure he backs what he sells.... A++
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    
                    

                    1 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    Great guides, great seller. Thank you.
                    

                    5 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Cashout guide is great!!! number 2 and 3 are the easiest ;)
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," ",NA
"2014-02-23__dVxER4pqyv.html","2014-02-23","MagicHat","Louis Vuitton Monogram Handbag - Black",0.07880358,"Counterfeits","Accessories",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-02-23__dVxrpN1SaD.html","2014-02-23","ExpressHaze","10g Pollum Hash mid quality (FE Listing)",0.16582914,"Drugs","Cannabis","Hash","
    Feedbacks:
    No feedbacks found.
"," Germany ",NA
"2014-02-23__dVxU3L426G.html","2014-02-23","Lector83",".223 Remington FMJ x 50",0.2625269,"Weapons","Ammunition",NA,"
    Feedbacks:
    No feedbacks found.
"," EU ","EU
    "
"2014-02-23__dvynoferg0.html","2014-02-23","DampkringAmsterdam","1G - GRAPEFRUIT HAZE - (AAA+) - AMSTERDAM IMPORT - HIGH GRADE WEED - FREE SHIPPING",0.03825355,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","WORLDWIDE
    "
"2014-02-23__DW591GJciN.html","2014-02-23","DutchKings","5 Gram Speed Paste (70% Pure)",0.06170771,"Drugs","Stimulants","Speed","
    Feedbacks:
    
        
            
                
                    5/5
                    FE- for Trusred Vendor, this speed is high quality, fast delivery ( 4 days in EU), great communication with Vendor - he answer 
                    

                    3 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," Netherlands ",NA
"2014-02-23__Dwcjo07fZd.html","2014-02-23","MaxMustermann","FEG high power semi automaitc pistol 9mm Luger",5.00764324,"Weapons","Lethal firearms",NA,"
    Feedbacks:
    No feedbacks found.
"," Germany ","EU
    "
"2014-02-23__DWCwcP1grD.html","2014-02-23","fake","Secrets of Methamphetamine Manufacture 8th edition",0.01050273,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__dWEgWlP4JG.html","2014-02-23","blackhand","Brainwave Generator + Crack",0.01214961,"Data","Software",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    tried a few some seemed to actually work
                    

                    4 days ago
                    anon  ~5/5, 6~10 deals
                
            
                
                    5/5
                    It did not go from the beginning, but i received outstanding support.
                    

                    4 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," Internet ",NA
"2014-02-23__dWeJpEhBLZ.html","2014-02-23","woolzie","Purple haze",0.22,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," UK ",NA
"2014-02-23__dWF5xG7Mh0.html","2014-02-23","hadherall","Butterfly Labs BFL Jalapeno bitcoin miner ASIC 8GHs",0.85643101,"Counterfeits","Electronics",NA,"
    Feedbacks:
    No feedbacks found.
"," World ","World
    "
"2014-02-23__DWJB6hVdo0.html","2014-02-23","Sandoz1943","Sample LSD acid blotter (200+ ug) 2 blotters",0.03550006,"Drugs","Psychedelics","LSD","
    Feedbacks:
    
        
            
                
                    5/5
                    Arrived without problems and product looks real but haven't tried it
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    FE. Will be updated.
                    

                    6 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    fe'd will update
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    FE
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," EU ",NA
"2014-02-23__dWjydYsq4v.html","2014-02-23","flaxceed","Winstrol (stanozolol) 100 x 10mg",0.10261583,"Drugs","Steroids",NA,"
    Feedbacks:
    No feedbacks found.
"," Thailand ",NA
"2014-02-23__DwpqfgCPu0.html","2014-02-23","flaxceed","Parabolan (trenbolone hexahydrabenzylcarbonate) 10ml x 150mg",0.23479894,"Drugs","Steroids",NA,"
    Feedbacks:
    No feedbacks found.
"," Thailand ","global except Africa
    "
"2014-02-23__DWsCqoGKas.html","2014-02-23","AlbertHoffman1943","25 hits Grateful Family LSD-25 Blotter (125ug)",0.30583061,"Drugs","Psychedelics","LSD","
    Feedbacks:
    
        
            
                
                    5/5
                    Shipment came quickly to Canada. LSD was great! Very clean, strong, no taste. Stealth super.
                    

                    3 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    FE'd a awesome vendor, can't wait to get more of the this great stuff!
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," USA ","Worldwide
    "
"2014-02-23__DWUqMEC7rh.html","2014-02-23","fake","CASHOUT METOD",0.02647183,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
