"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to"
"2014-01-16__Pf1k4h2keo.html","2014-01-16","blackhand","Essential Psychedelic Guide",0.00180871,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__pF2s90FqiY.html","2014-01-16","Organix2","Salvia Divinorum 6 gm Psychedelic",0.01419731,"Drugs","Psychedelics","Salvia","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__pFqcYSeNXw.html","2014-01-16","Dipsy","Counterfeit ebook",0.01186521,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Torland
    
    ",NA
"2014-01-16__Pfs7T9wEsn.html","2014-01-16","SleekTheElite","5x 40mg OxyContin (Oxycodone)",0.35066505,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       Australia
      ","Australia
    "
"2014-01-16__pGckpifBVm.html","2014-01-16","Heisenbergmontana","(3.6)Gram  8th TOP SHELF BUBBA KUSH HIGH THC- *HeisenbergMontana* $50*",0.06078953,"Drugs","Cannabis","Hash","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__pGnahJZs5J.html","2014-01-16","Interways","10 gr. ~ 72% Pure Speed Paste",0.1030303,"Drugs","Stimulants","Speed","
    Feedbacks:
    No feedbacks found.
","
       Germany
      ","Worldwide
    "
"2014-01-16__PGoGRjDlDp.html","2014-01-16","Amsterdamngood","10G Mdma Crystals 82%",0.35,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__pGzKvjSARg.html","2014-01-16","jackiestovalls","1g  DPT",0.19347271,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__phhef8ZnwA.html","2014-01-16","PureFireMeds","7g of Green Cheese Outdoor (1/4 Oz) A Grade Weed",0.06686848,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__PiC6WgWTwu.html","2014-01-16","edo1900","1 Heroin Stamp",0.02168674,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__pifpnueNh7.html","2014-01-16","_drugs.inc_","1gr Speed - Paste",0.01454545,"Drugs","Stimulants","Speed","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
      ","world
    "
"2014-01-16__piJq2FtzuG.html","2014-01-16","SaltnPepper","250x Green Partyflocks 180-200MG MDMA ►Bulk◄",1.19115627,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__PjpNl6Eesn.html","2014-01-16","joeybagadonuts","1/8oz.GuavaChemDawg(chemdawg x stardawg x afghani)  100%organic- SUPER PREMIUM BUD",0.05523465,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    i think joeybagadonuts graduated 1st in his class at Weed University.GREAT VENDOR,BUD and SERVICE!
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       USA
      ","USA
    "
"2014-01-16__pjXtm8oDRG.html","2014-01-16","ReconnoiterConscious","200mg Sampler Methallylescaline",0.01455445,"Drugs","Psychedelics","Mescaline","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__PkGqb2rpKX.html","2014-01-16","jackiestovalls","1000g 5F-SDB-006",2.99397568,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__plnJkX5N72.html","2014-01-16","sereal","Microsoft Windows 7 Professional : legitimate product key",0.02656459,"Data","Software",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__Pmf4ni3acp.html","2014-01-16","Heisenbergmontana","(14)Gram 1/2oz TOP SHELF BUBBA KUSH HIGH THC- *HeisenbergMontana* $160*",0.19452651,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__PmpWAGrJNR.html","2014-01-16","fake","ANONYMOUS EMAIL ACCOUNT @ANON.SX SAFE",0.01180944,"Data","Accounts",NA,"
    Feedbacks:
    No feedbacks found.
","
      Torland
    
    ",NA
"2014-01-16__pMWUJhrzm1.html","2014-01-16","_drugs.inc_","150gr Jack Herrer",1.48798375,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
      ","world
    "
"2014-01-16__PNC3tGTgux.html","2014-01-16","RedBull","10 Stck. Zolpidem org. ratiopharm ( Stilnox, Zoldem, Ambien )",0.01583087,"Drugs","Benzos",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    
                    

                    5 days ago
                    anon [0 deals]
                
            
        
    
","
       Germany
    
    ",NA
"2014-01-16__Pnrq6yWUbA.html","2014-01-16","HollandDutch","1500 XTC pills, dutch quality",5.57209445,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__pol6WYCqP0.html","2014-01-16","MEGA_PHARMA","Ephedrine 48 mg (Made by Pfizer) 800 pills",0.6016615,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__ppEopK4J94.html","2014-01-16","PureFireMeds","5g of Blue Dream BHO Dab Wax - Ultra Clean & Pure",0.21206209,"Drugs","Cannabis","Hash","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__PPTZdCfBCu.html","2014-01-16","HouseofSpirit","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 50 Hits",0.55072818,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__PpVAVlpEED.html","2014-01-16","KryptykOG","The Essential Psychedelics Guide",0.001,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Torland
    
    ",NA
"2014-01-16__PqJgKsqBa9.html","2014-01-16","BlackBazar","250mg sample Afghan Heroin",0.01577287,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
","
      EU
      ","EU
    "
"2014-01-16__pqofBixjF3.html","2014-01-16","jackiestovalls","5g 25C-NBOMe",0.45430866,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__PRbaL8T5KU.html","2014-01-16","Synthiotics","[AUSTRALIA] 5g High Quality MDMA",1.21951219,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    5/5
                    My favourite vendor from SR1, super fast postage and great packaging
                    

                    0 days ago
                    anon [0 deals]
                
            
        
    
","
    
    
    ",NA
"2014-01-16__prhoZLa19K.html","2014-01-16","UnclePsychedelic","2C-B HCl 10g",0.82962962,"Drugs","Psychedelics","2C","
    Feedbacks:
    No feedbacks found.
","
       Norway
      ","Worldwide
    "
"2014-01-16__pRRZNuUykz.html","2014-01-16","MEGA_PHARMA","100 Diazepam 10mg and 100 Zolpidem 10mg to AUS",0.22669481,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__PrVnYkBS6e.html","2014-01-16","Massive","The Essential Underground Handbook",0.01822135,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Torland
    
    ",NA
"2014-01-16__PsbgpuZsis.html","2014-01-16","value.lucid","25 x TWINS LSD Acid (25 x 150 - 170ug)",0.30228858,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       Germany
      ","Everyplace except Australia and Finland
    "
"2014-01-16__PSeG6PVkgs.html","2014-01-16","SonsofLeary","AUS LSD 5 x 200ug",0.11886135,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       Australia
      ","Aus/NZ
    "
"2014-01-16__pSlg1etjZi.html","2014-01-16","fake","Guide to Online Poker Cheating",0.01083801,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__pSq7C6jlbE.html","2014-01-16","DrWhite","High Grade Commercial 2 OZ (58 Grams)",0.39738238,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__psSsSvf2Ax.html","2014-01-16","MEGA_PHARMA","Phenobarbital 60 mg (100 pills)",0.11333904,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__psT4UBPk20.html","2014-01-16","VanillaSky","50 Grams GHB Powder",0.11304947,"Drugs","Disassociatives","GHB","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__PtMPG6SDlq.html","2014-01-16","Heisenberg-meds","Lormetazepam, Sandoz, 2mg/tab, 100 tabs - $135",0.16225961,"Drugs","Benzos",NA,"
    Feedbacks:
    No feedbacks found.
","
       Denmark
      ","Europe
    "
"2014-01-16__PttlAhXAg7.html","2014-01-16","MEGA_PHARMA","Armodafinil 150 mg (generic--100 pills)",0.13470605,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__Ptx6YFgJSm.html","2014-01-16","jackiestovalls","3g 25C-NBOMe",0.34566823,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__pTYgA0myL7.html","2014-01-16","coasttocoast","7.5g -- Thai Fantasy -- Indoor-Soil-Organic",0.10364842,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__Pu68Tuy2h1.html","2014-01-16","MEGA_PHARMA","Clomiphene (Clomid 50 mg) 200 pills",0.19670872,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__pUG6ylSJWq.html","2014-01-16","DutchDeal","50 Shiva-Budha LSD blotters 130 ug.",0.41594371,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__pulrTDC2ok.html","2014-01-16","pinky","UK CC CreditCard",0.03018703,"Services","Money",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__pv0KGWECx2.html","2014-01-16","blackhand","expert resumes for career changers",0.00177978,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__pV7riAhf8s.html","2014-01-16","fake","Crack CD Protection",0.0060606,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__PVKAVZWEKn.html","2014-01-16","fake","Understanding Credit Cards",0.00727272,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__PVspeS9lpA.html","2014-01-16","SaltnPepper","50x 2C-B Nijntje (Miffy) 15MG pills",0.29108903,"Drugs","Psychedelics","2C","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__pW8ZneRkY5.html","2014-01-16","jackiestovalls","100g AB-PINACA",0.8047093,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__pwdEKC5u7v.html","2014-01-16","pdxblack","1gram Pure Black Tar Heroin",0.20752546,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__PWjSFTS5nf.html","2014-01-16","jackiestovalls","5g 4-MeO-PCP",0.45430866,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__pXkzBvwXfC.html","2014-01-16","cryptochronic","1 gram MDMA - Lab Tested - Worldwide delivery from Canada",0.06101057,"Drugs","Ecstasy-MDMA",NA,"
    Feedbacks:
    No feedbacks found.
","
       Canada
      ","Worldwide
    "
"2014-01-16__pXLYqV2SF8.html","2014-01-16","Guns_Ammo","22LR Beretta Bobcat New Con dition Pt 1",1.18800118,"Weapons","Lethal firearms",NA,"
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__PxXGyhG65b.html","2014-01-16","blackhand","Ultimate Guide to Using Tor privately and anonymously",0.00946129,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__Pyszcp3JxZ.html","2014-01-16","ritex","5 x 30mg IR Adderall (Barr)",0.1067451,"Drugs","Stimulants","Speed","
    Feedbacks:
    
        
            
                
                    5/5
                    Very Fast. It only took one day to arrive once it shipped.

I have not tried the adderall yet, but it looks legit. It looks e
                    

                    0 days ago
                    anon [0 deals]
                
            
        
    
","
       USA
    
    ",NA
"2014-01-16__Pza8ncw6fX.html","2014-01-16","passman","NEW!! CC to BTC December 2013",0.01186098,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    
                    

                    5 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Fast delivery legit.
                    

                    2 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    useful informations and quick delivery ;)
                    

                    0 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
","
    
    
    ",NA
"2014-01-16__PZehcgjivc.html","2014-01-16","RefreshYourself","3.5 GRAMS - HYDRO BUDS - AUSTRALIA ONLY",0.06009615,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       Australia
      ","Australia
    "
"2014-01-16__PZfpSbM87n.html","2014-01-16","FakeMarket","American Passport Custom Scan",0.04154894,"Forgeries",NA,NA,"
    Feedbacks:
    No feedbacks found.
","
      Torland
    
    ",NA
"2014-01-16__pZZBktx9WV.html","2014-01-16","3dames","Sertraline (Zoloft) 50 mg x 30 (free shipping)",0.03739445,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
      undeclared
      ","Worldwide
    "
"2014-01-16__pzZpeTsrkp.html","2014-01-16","Rook","Blue Dream 1 oz",0.31094527,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    Super happy. No communication...but turns out none necessary. Highly recommend.
                    

                    0 days ago
                    anon  ~4/5, 6~10 deals
                
            
                
                    5/5
                    Stealth, Quality, Pricing, SPEEDY shipment; the man has it all! You won't be rooked (appearances can be deceiving!) So refreshi
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       USA
      ","USA
    "
"2014-01-16__q1T9dN2r0g.html","2014-01-16","TheItalianMaster","1 g. HQ COCAINE",0.19916448,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
","
       Italy
      ","WorldWide
    "
"2014-01-16__q4gCYXKbU3.html","2014-01-16","BC-Exotic","1 grams fishscale HH cocaine",0.09725852,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    
        
            
                
                    5/5
                    FE on request. Fingers crossed. Will Update.
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE as required, don't let me down! Will update!
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       USA
      ","WORLDWIDE
    "
"2014-01-16__q4Jd8scqCz.html","2014-01-16","jackiestovalls","10g PB-22",0.1922635,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__q8xsziztUG.html","2014-01-16","Righteous","25C-NBOMe HCl (1000µg) x1000 blotter tabs",0.4305692,"Drugs","Psychedelics","NB","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__q93eGLRWU7.html","2014-01-16","fake","Cell phone tracking",0.04235493,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__q9zZKk0h3h.html","2014-01-16","blackhand","The Book: On the Taboo Against Knowing Who You Are",0.00180956,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__qAooens9GZ.html","2014-01-16","freestylerfreak13a","80 ways to make money online",0.00971805,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
    
      ","worldwide
    "
"2014-01-16__qbimm2vkTq.html","2014-01-16","RepAAA","Hublot - Big Bang Rose Gold Ceramic [Ultimate AAA+]",0.75800711,"Counterfeits","Watches",NA,"
    Feedbacks:
    No feedbacks found.
","
      Hong Kong
      ","Worldwide
    "
"2014-01-16__qd6a9El4be.html","2014-01-16","fake","HACKING WIRELESS FOR DUMMIES",0.00604149,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qD88efE1y1.html","2014-01-16","Heisenbergmontana","(2)Gram Cocaine High Quality Fish Scale- *HeisenbergMontana* $155*",0.18751285,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__qDNKqqa0tL.html","2014-01-16","MEGA_PHARMA","FEMALE VIGARA (Ladygra/ Lovergra/ Womera) 100 pills",0.12948905,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
      ","Worldwide
    "
"2014-01-16__qdv5NVq0pJ.html","2014-01-16","TheItalianMaster","50 g. MDMA CRYSTALS 84%",1.70018459,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
","
       Italy
      ","WorldWide
    "
"2014-01-16__qDWRPe922n.html","2014-01-16","fake","skimming without a skimmer",0.00722534,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qEpKwGWCkr.html","2014-01-16","theabsolutefinest","1/2 LB OG KUSH (Indica/Sativa)",1.58108535,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    just recieved my shipment today thanks TAF for coming through!
                    

                    2 days ago
                    anon [0 deals]
                
            
        
    
","
       USA
      ","USA
    "
"2014-01-16__qFei4YLivC.html","2014-01-16","ExpressHaze","20g Pollum Hash (FE Listing)",0.24569818,"Drugs","Cannabis","Hash","
    Feedbacks:
    No feedbacks found.
","
       Germany
    
    ",NA
"2014-01-16__qfGqlPhF4M.html","2014-01-16","jackiestovalls","5g  25D-NBOMe",0.44285933,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__qg9VvWWo9M.html","2014-01-16","fake","How To Hack Any Amazon Account",0.01818181,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qgi8UCoFCc.html","2014-01-16","Heisenbergmontana","(1)Gram Cocaine High Quality Fish Scale- *HeisenbergMontana* $80*",0.09726325,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    
        
            
                
                    5/5
                    A belated happy new year; hoping things get back to usual on the sites; and especially hoping U can be my new go to guy! Peace!
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       USA
    
    ",NA
"2014-01-16__qgtBcPo7Rz.html","2014-01-16","passman","CC Info Only $3 Here!",0.05925083,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qGZnDPsmNG.html","2014-01-16","AH1906","LSD Bicycle Blotters (100x ~110ug LSD)",0.66827863,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       Germany
      ","Worldwide
    "
"2014-01-16__qJlli2P6Uw.html","2014-01-16","SaltnPepper","25x Yellow Warner Brothers 180-200MG MDMA",0.17804154,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__qJwix5bqsi.html","2014-01-16","PureFireMeds","Q.P. of Green Cheese Outdoor (113g) A Grade Weed",0.76948244,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__qJXz4Zvb0E.html","2014-01-16","SaltnPepper","500x Yellow Warner Brothers 180-200MG MDMA ►Bulk◄",2.19626279,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__qkj8U93tfP.html","2014-01-16","fake","Create a Realistic Credit Card in Photoshop",0.00241922,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qkKuCgRBSA.html","2014-01-16","fake","THE PANAMA CLASS A FINANCIAL SERVICES COMPANY: A SPECIAL REPORT",0.00724979,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qlckSrXT9m.html","2014-01-16","ManuelNoriega",".5g Potent Heroin",0.12451527,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__qLeTgtbt9g.html","2014-01-16","MrSunshine","**FREE DRUGS** 10 LSD @115ug Needle Point Free Mescaline Flip",125,"Drugs","Psychedelics","Mescaline","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__qmj3XbVL4f.html","2014-01-16","SonsofLeary","AUS .5g HQ MDMA",0.14658995,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    5/5
                    Great Response time and delivery. flawless.
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    good comms. arrived fast. yet to try. thanks!
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Good comms and product
                    

                    2 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Brilliant! Just in time for new year. Spot on weight, straight to black with Marquis. Recommended.
                    

                    2 days ago
                    anon [0 deals]
                
            
        
    
","
       Australia
      ","Australia
    "
"2014-01-16__qNGf8iK288.html","2014-01-16","UKrime","10 x Hacked Verified PayPal Accounts w/email Access",0.15384236,"Services","Money",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qoD96Uhj5d.html","2014-01-16","jackiestovalls","100g FUB-PB22",0.80460188,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
      China
      ","Worldwide
    "
"2014-01-16__qoRLEyFn6h.html","2014-01-16","Dipsy","Direct TV",0.01207481,"Listings",NA,NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    thanks  bro fixed it in no time great communication always willing to help amazing seller
                    

                    0 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
","
      Torland
    
    ",NA
"2014-01-16__qpcsachPd8.html","2014-01-16","SaltnPepper","10Gr. MDMA Crystals 83% Pureness",0.33536585,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
    
    ",NA
"2014-01-16__qPZh1JR2Gj.html","2014-01-16","Markovich","250x 225ug Dalai Lama LSD",2.50887284,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
      ","Please check listing
    "
"2014-01-16__qq9aCJBn26.html","2014-01-16","MEGA_PHARMA","Tramadol 200 mg (100 pills)",0.15324851,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__qSfJyp9sNm.html","2014-01-16","_drugs.inc_","150gr Northern Light Special",1.48798375,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       Netherlands
      ","world
    "
"2014-01-16__qSgupNvKql.html","2014-01-16","SunnySouthAfrica","28g 1oz Rooi Baard Red Beard Swazi Weed",0.10763542,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       South Africa
    
    ",NA
"2014-01-16__qsomGVeTuh.html","2014-01-16","fake","Anti-Forensics – Leave No Trace",0.00968112,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qtm0rg30KS.html","2014-01-16","cryptochronic","SAMPLE - 0.25 gram Lab Tested Speed - Free postage from Canada",0.00605744,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
","
       Canada
      ","Worldwide
    "
"2014-01-16__qtZeK3yUml.html","2014-01-16","fake","Leaked: Comprehensive Paypal Guide",0.01083801,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qv9T5RfsSj.html","2014-01-16","MrCronk","2.2g HIGHGRADE THAI STICK w NDD;)",0.01897915,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
      Undeclared;)
      ","Worldwide
    "
"2014-01-16__qw9bq3tU0F.html","2014-01-16","Tree",".25g SAMPLE of Walter White's MDMA. Light brown shards.  Cleanest roll you'll  ever find",0.01951219,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    5/5
                    FE
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Arrived quick. Good enough stealth for domestic mail. Looks good, can't taste it yet.
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE. Putting my faith in this vendor, will update when it arrives
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE, and assuming the best.
                    

                    6 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       USA
      ","WORLD WIDE
    "
"2014-01-16__qx55p10WCn.html","2014-01-16","HouseofSpirit","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 100 Hits",1.07086035,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
","
       USA
    
    ",NA
"2014-01-16__qYBN6Carmk.html","2014-01-16","GoingPostal","1.0 GRAM HIGH HEAT COCAINE - SCOTT AND PURITY TESTED",0.14517124,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
","
       Canada
      ","WORLDWIDE
    "
"2014-01-16__qyWozuJ6tE.html","2014-01-16","MEGA_PHARMA","CIALIS (Tadalafil 20 mg) 100 pills",0.12707536,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
","
       India
    
    ",NA
"2014-01-16__qZ2YXrg49h.html","2014-01-16","Hackyboy","Bank Transfers Tutorial",0.01219512,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
","
    
    
    ",NA
"2014-01-16__qze24sKPeu.html","2014-01-16","PureFireMeds","3LB. of Green Cheese Outdoor (1361g) A Grade Weed",6.97987227,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__qzFPDKgh5m.html","2014-01-16","Organix2","Phenibut - new drug like xanax 15gm",0.0213265,"Drugs","Benzos",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Great communication with vendor
fast shipping
non discreet shipping, but phenibut is legal to possess
product - 

drug is 
                    

                    3 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       USA
      ","USA only
    "
"2014-01-16__qZl1PFMXyo.html","2014-01-16","blackhand","It's None of Your Business: A Complete Guide to Protecting Your Privacy, Identity and Assets",0.00177978,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
","
      Internet
    
    ",NA
"2014-01-16__R0p4JgnfNc.html","2014-01-16","PureFireMeds","H.P. of Green Cheese Outdoor (226g) A Grade Weed",1.38600138,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
","
       USA
      ","USA
    "
"2014-01-16__r14jcRufef.html","2014-01-16","digitalpunk","10 TABS LSD",0.1093919,"Drugs","Psychedelics","LSD","
    Feedbacks:
    
        
            
                
                    5/5
                    FE for sellers reputation
                    

                    6 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
","
       Australia
    
    ",NA
