"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to","goodFB","greatFB","okFB","poorFB","badFB","worstFB"
"njZUvoLY","2014-05-31","CarlBildt","25g Legal HQ Spice - ***OWN PRODUCED CANNABINOID*** (Shipped from Sweden)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 4/5 Quick delivery and great packaging ! However product has a nasty smell and quality is moderate... 2 days ago anon ~4/5, 10~15 deals "," Sweden ","NA",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"NRqdVstrC","2014-05-31","nawlins","1g JWH-018 - they don't make 'em like this anymore!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 4 days ago anon ~0/5, 1~2 deals 5/5 Order arrived in 3 days to eastern USA. No Complaints Here! 4 days ago anon ~5/5, 6~10 deals 5/5 One of my trusted vendors; Nawlins comes through yet again. 10/5 1 days ago anon ~5/5, 3~5 deals 5/5 Perfect thanks!!!! 1 days ago anon ~5/5, 1~2 deals 1/5 Fast shipping. Bunk Product. Wish I tried before finalizing, will not be buying again. 3 days ago anon ~4/5, 1~2 deals 5/5 excellent! fast shipping 1 days ago anon ~5/5, 1~2 deals 5/5 Got here quickly/best stealth I've seen so far.. I'll be back 2 days ago anon ~5/5, 3~5 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"paXzyvVuF","2014-05-31","Heisenbergmontana","(1)Gram Shatter Wax THC- *HeisenbergMontana* $50*","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Fine stuff. Vacuum sealed. Thanks! 5 days ago anon ~5/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"PszCtJja","2014-05-31","b1g1mpact","5g - """"""""Atlantis"""""""" Synthetic Smoking Blend","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Smooth shipping, great stealth and good product arrived overweight... Thank you ! 6 days ago anon ~4/5, 10~15 deals "," Poland ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rYGFdlxr","2014-05-31","SusnaSmith","5 Grams 5F-UR-144","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Flawless 0 days ago anon ~5/5, 1~2 deals 5/5 Awesome fast ship great reliable vendor highly recommend 1 days ago anon ~5/5, 6~10 deals 5/5 fast as fuck, again 2 days ago anon ~5/5, 3~5 deals 5/5 Best vendor - I always FE early. 4 days ago anon ~5/5, 1~2 deals 5/5 I wish every vendor handled their business with the same level of professionalism as Susna. 1 days ago anon ~5/5, 3~5 deals 5/5 Fast shipping. Stealth up to standards, including MBB. and Wow this stuff gets you high, be careful with dosage and enjoy :) 4 days ago anon ~5/5, 3~5 deals 5/5 FE for awesome & trusted vendor! A++ 0 days ago anon 5.00/5, 6~10 deals 5/5 Susna dont mess around. Fast, reliable, trustworthy, & high quality product. 20+ orders.. 1 days ago anon 5.00/5, 6~10 deals 5/5 FE for awesome vendor! 5 days ago anon 5.00/5, 6~10 deals 5/5 Great vendor, can't go wrong 6 days ago anon ~5/5, 1~2 deals 5/5 FE. Trusted Vendor. Always a pleasure! 6 days ago anon 5.00/5, 6~10 deals 5/5 FE. Trustworthy Vendor. A+++ 4 days ago anon 5.00/5, 6~10 deals 5/5 TRUSTED! SUPER FAST SHIPPING! HOOKED IT UP WITH A SAMPLE TOO! 5 days ago anon 5.00/5, 10~15 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"WpxRonq","2014-05-31","nawlins","5g You should smoke this shit - like they do in the future! TOP SHELF SYNTH BLEND","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 3 days ago anon [0 deals] 5/5 Thanks. Once again, excellent service. 5 days ago anon [0 deals] 5/5 Arrived quickly. Nice transaction. Can't wait to try product. 5 days ago anon ~5/5, 1~2 deals 5/5 Nawlins is 100% legit and is an all around good vendor to deal with. 10/10 reccomend! Will be back for more! 5 days ago anon ~5/5, 3~5 deals 5/5 One of the best. been around a long time. 6 days ago anon ~5/5, 10~15 deals 5/5 Fast! Looks great. 5 days ago anon ~5/5, 1~2 deals 5/5 Arrived in 3 days to US east coast. Top notch as always. A+ 3 days ago anon ~5/5, 3~5 deals 5/5 Item got in here in 4 days and it was just what I ordered! Thanks Nawlins you rock! 0 days ago anon ~5/5, 6~10 deals 5/5 Good product and good ship time. Thanks Nawlins! 4 days ago anon [0 deals] "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"XKrlnx","2014-05-31","nawlins","5g OMG I'M SO FUCKING STONED - 4% JWH-018 Smoking Blend - Bestseller","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 No issues, thank you! 5 days ago anon ~0/5, 1~2 deals 5/5 good stuff'!! 4 day shipping he came thru!!! good vendor !!! 6 days ago anon ~5/5, 6~10 deals 5/5 Holy crap, sorry man I forgot to finalize. Won't happen again. 1 days ago anon ~5/5, 6~10 deals 5/5 FE for the longest running consistent vendor on here 3 days ago anon 5.00/5, 15~25 deals 5/5 FE. Never left me hanging for my medicine since He opened shop on SR1. Last of the vendors who get their work out like Fedex mo 1 days ago anon 5.00/5, 15~25 deals 5/5 Old school values! My man. In two years has never left me hanging or piched pennies off the scale! 10********** 6 days ago anon 5.00/5, 15~25 deals 5/5 Great shipping and great product. Shipping was a little slower than usual but its all good. Thanks Nawlins! 6 days ago anon ~5/5, 6~10 deals 5/5 Very well packaged, delivered on time, the quality of the product is exceptional. I approve! Thanks! 3 days ago anon [0 deals] 5/5 good shit! potent and very long lasting. 5/5 all around 5 days ago anon ~5/5, 3~5 deals 5/5 Awesome vendor. Fast shipping. Good stealth. Quality product. I'll be back. 1 days ago anon ~5/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"YBekjjXaBJ","2014-05-31","DoctorNick","JWH-073 (1 gram/1000mg)  CLOSEOUT SALE! Last batch!!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 great,in Russia for 12 days, cool 6 days ago anon ~5/5, 3~5 deals 5/5 must improve stealth, stuff is good, shipping fast. thanks DRnick 6 days ago anon ~5/5, 1~2 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZZCnxaLxy","2014-05-31","Charlie_Bartlett","5$ Dime Bag! 1.0 gram top shelf cannabis weed pot marijuana MMJ JUST 5$ limited time","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 pretty fucking dank. Tasted like purp, would like to know what strain that was please and thank you charlie :) 3 days ago anon ~5/5, 3~5 deals 5/5 Awesome stuff every time, thank you C_B 5 days ago anon ~5/5, 3~5 deals 5/5 10/5 Top notch vender nice weed and over weight great stealth it was fun trying to open it 1 days ago anon ~5/5, 1~2 deals 5/5 Very Pleased!!! 0 days ago anon ~5/5, 3~5 deals 5/5 Not a big pot smoker, but this was honestly the strongest weed I've had in my life. Vendor was helpful and professional. 6 days ago anon 5.00/5, 10~15 deals 5/5 Arrived pretty quickly. Haven't tried it yet. Looks alright for the price. 5 days ago anon 5.00/5, 6~10 deals 5/5 Great product, fast shipping, and professionally wrapped. A++ 4 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"acAcpcgTKe","2014-06-01","Charlie_Bartlett","5$ Dime Bag! 1.0 gram top shelf cannabis weed pot marijuana MMJ JUST 5$ limited time","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Great Buy. Stealth was insane. Awesome vendor. For sure will be back 9 days ago anon ~5/5, 3~5 deals 5/5 thank you. very nice 23 days ago anon ~5/5, 1~2 deals 5/5 Special seller. Respect. 43 days ago anon ~5/5, 3~5 deals 5/5 I have used this vendor before, good ratings all around 47 days ago anon ~5/5, 3~5 deals 5/5 This guy is the best!! FE with confidence, he won't disappoint. 68 days ago anon ~5/5, 6~10 deals 5/5 Charlie B is amazing, the guy is second to none, end of story. 68 days ago anon ~5/5, 3~5 deals 5/5 A+ Great Vendor/Product. Very helpful in a hiccup, like it never happened! I'll be back, so should you! :) 85 days ago anon ~5/5, 6~10 deals 5/5 Very nice, Funny too! thanks a bunch 96 days ago anon ~5/5, 6~10 deals 5/5 Great stealth, nice product. 5/5 would order again 99 days ago anon ~5/5, 3~5 deals 5/5 Great product, fast shipping, and professionally wrapped. A++ 117 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"airrrAegL","2014-06-01","b1g1mpact","25g - """"""""Atlantis"""""""" Synthetic Smoking Blend","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Everything ok 11 days ago anon ~5/5, 6~10 deals 5/5 Everything ok 34 days ago anon ~5/5, 6~10 deals 5/5 Everything ok 59 days ago anon ~5/5, 6~10 deals 5/5 Everything ok (as always) 72 days ago anon ~5/5, 6~10 deals "," Poland ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"aZNUtt","2014-06-01","nawlins","10g JWH-018 - they don't make 'em like this anymore!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 A++ vendor 16 days ago anon ~5/5, 1~2 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"bSBJMZsLLR","2014-06-01","EZTest","EZ Test for Sythetic Cannaninoids- Spice, K2, Incense etc","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 quick shipping great vendor 22 days ago anon 5.00/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"CnKFoNTo","2014-06-01","CarlBildt","5g AB-FUBINACA - Shipped from Sweden","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 FE 32 days ago anon ~0/5, 1~2 deals 5/5 nice and strong! 36 days ago anon ~5/5, 6~10 deals "," Sweden ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dPjBWRXS","2014-06-01","SusnaSmith","1 Gram 5F-UR-144","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 ordered 8 grams. Got 9.3 plus .25 of mxe for free. fast shipping. Good quality. 5/5 all around. Thanks. 1 days ago anon ~5/5, 10~15 deals 5/5 Susna continues to impress, quick shipping and great product. Thanks! 2 days ago anon ~5/5, 3~5 deals 5/5 fasst 2 days ago anon ~5/5, 6~10 deals 5/5 Perfect. Will update. 4 days ago anon ~5/5, 6~10 deals 5/5 5/5 Excellent experience buying from SusnaSmith. Shipping was very fast and the stealth is A+. The 5f-ur-144 is of excellent qu 10 days ago anon ~5/5, 3~5 deals 5/5 My 3rd order with Susna always a pleasure. Would highly recommend! 5/5 as usual 16 days ago anon ~5/5, 1~2 deals 5/5 Always fast. Always right. 5/5 16 days ago anon 4.57/5, 15~25 deals 5/5 Order shipped in 2 hours, arrived in 2 days! This guy has the best business sense on Agora! 17 days ago anon ~5/5, 3~5 deals 5/5 Amazing Product!! Thanks SusnaSmith :D 18 days ago anon ~5/5, 3~5 deals 5/5 fast as fuck. 19 days ago anon ~5/5, 6~10 deals 5/5 What can I say. The man is a God. Been dealing with Susna for a long time and tried all of his products. He is discreet, fast, 26 days ago anon 5.00/5, 15~25 deals 5/5 Confirmed order within 1 minute. Shipped within 2 hours. You will not find a more reliable vendor on any market. 29 days ago anon ~5/5, 3~5 deals 5/5 Ordered late yesterday and got here today! Don't even know how that's possible but Susana's the best! 5/5 37 days ago anon ~5/5, 1~2 deals 5/5 Best vendor here, I FE always with him. 41 days ago anon ~5/5, 1~2 deals 5/5 This is hands down the most solid vendor on Agora. FE to him, you will not regret it. 42 days ago anon ~5/5, 3~5 deals 5/5 FE with this vendor as always due to bitcoin fluctuation, a very trusted vendor! 42 days ago anon ~5/5, 3~5 deals 5/5 Damn, Susna has done it AGAIN. FASTEST SHIPPING EVER, HIGHEST QUALITY!!!!! 45 days ago anon ~5/5, 3~5 deals 5/5 Shipped Tuesday and got here today (Thursday)! Really like this cannabinoid it's pretty strong so start very small. Was also ni 51 days ago anon ~5/5, 1~2 deals 5/5 best on the net 54 days ago anon 5.00/5, 15~25 deals 5/5 A trustworthy vendor. Quick shipping, quality product, great stealth, very professional. ALWAYS my #1 source for certain produc 56 days ago anon ~5/5, 6~10 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DryPumAoi","2014-06-01","axa","Axa Blends Mango Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 QUICK SHIP, GREAT COMMUNICATION, GREAT PRODUCT! 2 days ago anon ~5/5, 1~2 deals 5/5 Shipped fast and smoked great. 9 days ago anon ~5/5, 3~5 deals 5/5 11 days ago anon ~5/5, 3~5 deals 5/5 FE'd for great vendor 12 days ago anon 5.00/5, 10~15 deals 5/5 Excellent stuff shipped quick! 69 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FaBCnKdat","2014-06-01","axa","Axa Blends Mint Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 If you're looking for noid blends, Axa is the way to go. 54 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"iMBqMktE","2014-06-01","nawlins","15g You should smoke this shit - like they do in the future! TOP SHELF SYNTH BLEND","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Like clockwork the best synthetic blends have arrived, NAWLINS IS THE MAN!!! A++++++ 50 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"JpmnPFgDf","2014-06-01","axa","Axa Blends Spice Free Sample","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Good stuff, fast shipping and great communication. 0 days ago anon ~0/5, 3~5 deals 5/5 Great product, great vendor! Shipping only took 2 days and the blend feels very similar to cannabis! 1 days ago anon ~5/5, 1~2 deals 5/5 Excellent Vendor!! 2 days ago anon ~5/5, 6~10 deals 5/5 Got what i bought. in a timely manner. 3 days ago anon ~4/5, 3~5 deals 5/5 Great communication, lightning fast delivery, Great product will be back soon! 7 days ago anon ~5/5, 1~2 deals 5/5 Me and the baby moms just hit it. We're both high rite now. Good substitute for weed for those that need it. 10 days ago anon ~3/5, 3~5 deals 5/5 Got it in 2days. Haven't tried it. Wanna make i don't test positive on my drug test. 10 days ago anon 5.00/5, 15~25 deals 5/5 Came fast!This some good shit Axa. 15 days ago anon ~5/5, 3~5 deals 5/5 Best spice blend I have ever smoked! Would recommend to anyone who is interested in trying spice! Thank you axa! 27 days ago anon ~5/5, 6~10 deals 5/5 Professional packaging, and I got double what I ordered! Not too experienced with 'noids, but it seems like a good blend. 28 days ago anon ~5/5, 6~10 deals 5/5 great spice! great vendor!!! 31 days ago anon ~5/5, 6~10 deals 5/5 Great flavor, and strong. Tastes way better than the stuff I make. Quick to! 31 days ago anon ~5/5, 6~10 deals 5/5 D0ont kmow what is in it. Odd since people like specific RCs. FE for $5.60. Its either fire and will have me buying onions. Or 32 days ago anon 5.00/5, 15~25 deals 5/5 wow! great stuff. lighthing fast shipping, great communication, just all around smooth. FE with confidence. thank you AXA. will 38 days ago anon ~5/5, 6~10 deals 5/5 Very fast shipping and great product. 38 days ago anon ~5/5, 3~5 deals 5/5 Sample - Will update 42 days ago anon ~5/5, 1~2 deals 5/5 Amendment: Absolutely amazing vendor. Very reliable and follows up with customers. Great stealth and fast delivery. Though I 44 days ago anon 5.00/5, 6~10 deals 5/5 Dude you are the man I'll be back Monday! Recommemed most weed like spice I've had. But I am on DAT snow too so. A+ all aspects. 50 days ago anon ~5/5, 10~15 deals 5/5 I received my order very quickly, AXA is a pro vendor! I will update feedback once I try the product! 50 days ago anon ~5/5, 6~10 deals 5/5 Fast shipping. TY for free sample. Yet to try will do so within the coming week and update 52 days ago anon [0 deals] "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"MxEuSzevh","2014-06-01","Charlie_Bartlett","15$ Dime Bag! 1.0 gram top shelf cannabis weed pot marijuana MMJ JUST 15$ limited time","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Honestly could not be any more happier with this seller right here. He communication is awesome. I bet he had not have had any 100 days ago anon ~5/5, 1~2 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"NuqgqWArgU","2014-06-01","nawlins","25g OMG I'M SO FUCKING STONED - 4% JWH-018 Smoking Blend - Bestseller","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 nawlins is a great vendor and makes sure his customers are happy, more than made up for a little mix up in communication. a rea 10 days ago anon ~0/5, 1~2 deals 5/5 came quick, came heavy. came with sample. 5/5 speed 1 day shipping time...like damn 50 days ago anon ~5/5, 1~2 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"PszCtJja","2014-06-01","b1g1mpact","5g - """"""""Atlantis"""""""" Synthetic Smoking Blend","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Smooth shipping, great stealth and good product arrived overweight... Thank you ! 29 days ago anon ~4/5, 10~15 deals "," Poland ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rYGFdlxr","2014-06-01","SusnaSmith","5 Grams 5F-UR-144","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 legit. 0 days ago anon ~5/5, 6~10 deals 5/5 ordered 8 grams. Got 9.3 plus .25 of mxe for free. fast shipping. Good quality. 5/5 all around. Thanks. 1 days ago anon ~5/5, 10~15 deals 5/5 Flawless 2 days ago anon ~5/5, 3~5 deals 5/5 Awesome fast ship great reliable vendor highly recommend 3 days ago anon ~5/5, 6~10 deals 5/5 fast as fuck, again 11 days ago anon ~5/5, 6~10 deals 5/5 Best vendor - I always FE early. 12 days ago anon ~5/5, 1~2 deals 5/5 I wish every vendor handled their business with the same level of professionalism as Susna. 16 days ago anon ~5/5, 3~5 deals 5/5 Fast shipping. Stealth up to standards, including MBB. and Wow this stuff gets you high, be careful with dosage and enjoy :) 35 days ago anon ~5/5, 3~5 deals 5/5 FE for awesome & trusted vendor! A++ 52 days ago anon 5.00/5, 6~10 deals 5/5 Susna dont mess around. Fast, reliable, trustworthy, & high quality product. 20+ orders.. 60 days ago anon 5.00/5, 6~10 deals 5/5 FE for awesome vendor! 68 days ago anon 5.00/5, 6~10 deals 5/5 Great vendor, can't go wrong 75 days ago anon ~5/5, 1~2 deals 5/5 FE. Trusted Vendor. Always a pleasure! 76 days ago anon 5.00/5, 6~10 deals 5/5 FE. Trustworthy Vendor. A+++ 80 days ago anon 5.00/5, 6~10 deals 5/5 TRUSTED! SUPER FAST SHIPPING! HOOKED IT UP WITH A SAMPLE TOO! 82 days ago anon 5.00/5, 10~15 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"vmmTiWCgAr","2014-06-01","axa","Axa Blends Pine Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Fast shipping and potent, long lasting product. Threw in sample of another flavor with order. Great vendor! 91 days ago anon [0 deals] "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"YBekjjXaBJ","2014-06-01","DoctorNick","JWH-073 (1 gram/1000mg)  CLOSEOUT SALE! Last batch!!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 great,in Russia for 12 days, cool 1 days ago anon ~5/5, 3~5 deals 5/5 must improve stealth, stuff is good, shipping fast. thanks DRnick 1 days ago anon ~5/5, 1~2 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZZCnxaLxy","2014-06-01","Charlie_Bartlett","5$ Dime Bag! 1.0 gram top shelf cannabis weed pot marijuana MMJ JUST 5$ limited time","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 pretty fucking dank. Tasted like purp, would like to know what strain that was please and thank you charlie :) 19 days ago anon ~5/5, 3~5 deals 5/5 Awesome stuff every time, thank you C_B 44 days ago anon ~5/5, 3~5 deals 5/5 10/5 Top notch vender nice weed and over weight great stealth it was fun trying to open it 46 days ago anon ~5/5, 1~2 deals 5/5 Very Pleased!!! 77 days ago anon ~5/5, 3~5 deals 5/5 Not a big pot smoker, but this was honestly the strongest weed I've had in my life. Vendor was helpful and professional. 96 days ago anon 5.00/5, 10~15 deals 5/5 Arrived pretty quickly. Haven't tried it yet. Looks alright for the price. 110 days ago anon 5.00/5, 6~10 deals 5/5 Great product, fast shipping, and professionally wrapped. A++ 116 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"airrrAegL","2014-06-11","b1g1mpact","25g - """"""""Atlantis"""""""" Synthetic Smoking Blend","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Everything ok 21 days ago anon ~5/5, 6~10 deals 5/5 Everything ok 44 days ago anon ~5/5, 6~10 deals 5/5 Everything ok 69 days ago anon ~5/5, 6~10 deals 5/5 Everything ok (as always) 82 days ago anon ~5/5, 6~10 deals "," Poland ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"cGZysrBlJi","2014-06-11","axa","Axa Blends Blueberry Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Axa's the best! 48 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DryPumAoi","2014-06-11","axa","Axa Blends Mango Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Fast, friendly always on point. restored my faith in noids and helps me get through papers with a grin :) 4 days ago anon 5.00/5, 15~25 deals 5/5 QUICK SHIP, GREAT COMMUNICATION, GREAT PRODUCT! 12 days ago anon ~5/5, 3~5 deals 5/5 Shipped fast and smoked great. 19 days ago anon ~5/5, 3~5 deals 5/5 21 days ago anon ~5/5, 3~5 deals 5/5 FE'd for great vendor 22 days ago anon 5.00/5, 15~25 deals 5/5 Excellent stuff shipped quick! 79 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FaBCnKdat","2014-06-11","axa","Axa Blends Mint Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 If you're looking for noid blends, Axa is the way to go. 64 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"hfypJWJi","2014-06-11","SusnaSmith","20 Grams 5F-UR-144","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Nobody ships faster than Susna, I dont know how he does it, I would think he lives in my building and drops it in front of my d 51 days ago anon 5.00/5, 10~15 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"iDZmpWkzu","2014-06-11","nawlins","1g JWH-073 - that MAGIC sparkle","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Thanks for the sample of 018. I'll mix it with the 073 when I make this spice tonite. 5 days ago anon ~3/5, 6~10 deals 5/5 Always solid with nawlins. 94 days ago anon ~5/5, 10~15 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"JpmnPFgDf","2014-06-11","axa","Axa Blends Spice Free Sample","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Shipping was awesome! Will update on trying. LEGIT VENDOR. 0 days ago anon ~5/5, 3~5 deals 5/5 Fantastic. Feels like older generations of spice. Will update with more testing. 3 days ago anon ~5/5, 3~5 deals 5/5 This is some good stuff! Arrived 2 days after shipping. Gonna buy the sampler! 4 days ago anon ~5/5, 1~2 deals 5/5 Great vendor all around. Arrived in 2 days from when I placed my order. Communication was great, stealth was fine. It smells qu 5 days ago anon ~0/5, 1~2 deals 5/5 Fast delivery, smells awesome! Thanks. 9 days ago anon ~5/5, 1~2 deals 5/5 Good stuff, fast shipping and great communication. 10 days ago anon ~5/5, 3~5 deals 5/5 Great product, great vendor! Shipping only took 2 days and the blend feels very similar to cannabis! 11 days ago anon ~5/5, 1~2 deals 5/5 Excellent Vendor!! 12 days ago anon ~5/5, 6~10 deals 5/5 Got what i bought. in a timely manner. 13 days ago anon ~4/5, 6~10 deals 5/5 Great communication, lightning fast delivery, Great product will be back soon! 17 days ago anon ~5/5, 3~5 deals 5/5 Me and the baby moms just hit it. We're both high rite now. Good substitute for weed for those that need it. 20 days ago anon ~3/5, 6~10 deals 5/5 Got it in 2days. Haven't tried it. Wanna make i don't test positive on my drug test. 20 days ago anon 5.00/5, 15~25 deals 5/5 Came fast!This some good shit Axa. 25 days ago anon ~5/5, 6~10 deals 5/5 Best spice blend I have ever smoked! Would recommend to anyone who is interested in trying spice! Thank you axa! 37 days ago anon ~5/5, 6~10 deals 5/5 Professional packaging, and I got double what I ordered! Not too experienced with 'noids, but it seems like a good blend. 38 days ago anon ~5/5, 6~10 deals 5/5 great spice! great vendor!!! 41 days ago anon ~5/5, 6~10 deals 5/5 Great flavor, and strong. Tastes way better than the stuff I make. Quick to! 41 days ago anon ~5/5, 10~15 deals 5/5 D0ont kmow what is in it. Odd since people like specific RCs. FE for $5.60. Its either fire and will have me buying onions. Or 42 days ago anon 5.00/5, 25~40 deals 5/5 wow! great stuff. lighthing fast shipping, great communication, just all around smooth. FE with confidence. thank you AXA. will 48 days ago anon ~5/5, 6~10 deals 5/5 Very fast shipping and great product. 48 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"NRqdVstrC","2014-06-11","nawlins","1g JWH-018 - they don't make 'em like this anymore!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Nawlins is the fucking man, hands down. He's a great vendor. Buy with confidence. Thanks Nawlins! 5 days ago anon ~5/5, 6~10 deals 5/5 16 days ago anon ~0/5, 1~2 deals 5/5 Order arrived in 3 days to eastern USA. No Complaints Here! 30 days ago anon ~5/5, 6~10 deals 5/5 One of my trusted vendors; Nawlins comes through yet again. 10/5 64 days ago anon ~5/5, 3~5 deals 5/5 Perfect thanks!!!! 64 days ago anon ~5/5, 3~5 deals 1/5 Fast shipping. Bunk Product. Wish I tried before finalizing, will not be buying again. 66 days ago anon ~4/5, 6~10 deals 5/5 excellent! fast shipping 74 days ago anon ~5/5, 1~2 deals 5/5 Got here quickly/best stealth I've seen so far.. I'll be back 95 days ago anon ~5/5, 3~5 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
