"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to","goodFB","greatFB","okFB","poorFB","badFB","worstFB"
"WaUhoFufzm","2014-10-30","mollyjohnson","custom for applezoo","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 One of the best vendors on here thanks ! 41 days ago anon 4.98/5, 100~150 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"wKRnkwzZ","2014-10-30","rocketship","Adderall IR 5 x 7.5mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 as advertised, got here in 2 days. Superb! 48 days ago anon ~5/5, 15~25 deals 5/5 Best stealth I've seen so far and the vendor is a good person. 2 days in transit to east coast. Product was exactly what was ex 49 days ago anon ~5/5, 3~5 deals 5/5 as usual, perfect! 54 days ago anon 5.00/5, 55~70 deals 5/5 wow... i am impressed. package got here in 1 business day, and on a US holiday to boot. RS's commitment to his customers is sim 59 days ago anon 5.00/5, 25~40 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"wRdlxMBgm","2014-10-30","mollyjohnson","Adderall 10mg xr","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 FEd early, no worries 28 days ago anon 3~5 deals 0/5 Never shipped.No Communication! Be careful!!! 30 days ago anon 10~15 deals 5/5 43 days ago anon ~5/5, 10~15 deals 5/5 Highly recommend this vendor! A+++ 196 days ago anon [0 deals] 5/5 Great service, fast and stealthy shipping. Putting in another now. 5/5 217 days ago anon ~5/5, 10~15 deals 5/5 First time order from MollyJohnson and I F.E'd. It came within 3 days. Will definitely be ordering again. 219 days ago anon ~5/5, 3~5 deals 5/5 Perfect order, everything is great, fast shipping, highly recommended seller! 219 days ago anon ~5/5, 1~2 deals 5/5 All good! 221 days ago anon 5.00/5, 25~40 deals 5/5 Highly recommend Molly J. Honest,quick,and great prices! 222 days ago anon [0 deals] 5/5 Took a chance when vendor had zero transactions and feedback. I chose wisely. Super-fast shipping, great communication. Will us 252 days ago anon ~5/5, 1~2 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"WuveuwLl","2014-10-30","hackthegibson","30mg Adderall 10x","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Super fast shipping, great transaction! 76 days ago anon ~5/5, 6~10 deals 5/5 Great. Product as described although US post service is superslow to Europe. It took longer than expected but it is not Hack's 163 days ago anon ~5/5, 6~10 deals 5/5 Fast shipping, decent packaging. Good vendor! 163 days ago anon 5.00/5, 40~55 deals 5/5 Have ordered before, and with the outages the last few days it has just been sent. FE'd out of respect for vendors that do thin 166 days ago anon ~5/5, 10~15 deals 5/5 Awesomely fast shipping. Thanks again 194 days ago anon 5.00/5, 10~15 deals 5/5 Perfect - Great vendor 197 days ago anon 5.00/5, 10~15 deals 5/5 Professional and absolutely legit vendor. Fast shipment, great product, and great communication. 201 days ago anon 4.73/5, 55~70 deals 5/5 fast shipping, great stealth, smooth transaction 223 days ago anon 4.78/5, 25~40 deals 5/5 excellent customer service, quality product. vendor went out of his way to accommodate. would definitely do business with aga 242 days ago anon 4.78/5, 25~40 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"XaRNGft","2014-10-30","Evangitis","xs****nt","[1.49e+00,4.85e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Great seller. Legit or I wouldn't be up 48 hrs :) 28 days ago anon 5.00/5, 70~100 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xEWJpMivPx","2014-10-30","maligan","HALF PRICE SPECIAL !!! 110  x 2 mg Rivotril /KLONOPIN/","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 I love you maligan! 4 days ago anon ~5/5, 6~10 deals 5/5 Smooth transaction yet again. Authentic product. Highly recommend! 9 days ago anon 5.00/5, 6~10 deals 5/5 5/5 75 days ago anon ~5/5, 1~2 deals 5/5 Perfect as always 79 days ago anon 4.90/5, 15~25 deals 5/5 5/5 everything as always 88 days ago anon 5.00/5, 25~40 deals 5/5 Been dealing with this vendor for over 2 years now. Never had 1 issue. Best vendor on here by some distance 93 days ago anon ~5/5, 10~15 deals 5/5 Best vendor ever! 94 days ago anon 1~2 deals 5/5 Once again nothing but perfection. My favourite vendor by far. 97 days ago anon 4.90/5, 15~25 deals 5/5 10/10 Product, 10/10 delivery time (EU) and stealth is a LOT better than previous benzo vendors I have purchased from 97 days ago anon 5.00/5, 6~10 deals 5/5 10 out of 5 again. This vendor has never let me down. 106 days ago anon ~5/5, 10~15 deals 5/5 Once again amazing timing and more product than expected. A+++++++++++++++++++++++ 107 days ago anon 4.90/5, 15~25 deals 5/5 5/5 recieved in 7 days, always my go to! 107 days ago anon 5.00/5, 25~40 deals 5/5 man is a legend, best vendor on agora 109 days ago anon ~5/5, 15~25 deals 5/5 wonderful! 10/5 110 days ago anon 5.00/5, 40~55 deals 5/5 FE, Worked w/ him on and off since early SR1 days the best. 113 days ago anon ~5/5, 25~40 deals "," EU ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xEZpmMmBp","2014-10-30","Flyfelix","Ritalin IR 60 pills 20mg - in blisters","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 perfect !!! 22 days ago anon 3~5 deals 5/5 first time ordering, will be back! fast, legit, and good stealth. no complaints. 37 days ago anon 1~2 deals 5/5 I vouch for Flyfelix with my right nut. A+ 37 days ago anon 5.00/5, 70~100 deals 5/5 Very Good 40 days ago anon ~5/5, 15~25 deals 5/5 perfect as always 41 days ago anon 3~5 deals 5/5 A+ stealth, <1 week to uk, perfect 83 days ago anon ~5/5, 6~10 deals 5/5 FELIX IS ULTIMATE 96 days ago anon 5.00/5, 70~100 deals 5/5 Flyfelix. Confirmed. Best vendor. Buy it. Whatever it is. You will save yourself a lot of trouble. 103 days ago anon 5.00/5, 70~100 deals 5/5 Felix, Felix, Felix. Scroll down, there is nothing more to add. Flyfelix is a rare gem. A+ 116 days ago anon 5.00/5, 70~100 deals 5/5 You could set your clock with Flyfelix's timely deliveries. Best vendor here. 124 days ago anon 5.00/5, 70~100 deals 5/5 Felix = The Best. 132 days ago anon 5.00/5, 70~100 deals 5/5 you can't possibly imagine a better vendor! 134 days ago anon ~0/5, 6~10 deals 5/5 reliability 10/5 169 days ago anon 3~5 deals "," EU ","EU, CH, Scandinavia ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"XidVwaGD","2014-10-30","SocksRocksLocks","5x Adderall I.R. 20mg - FE SALE! $17/tab. Crushable, snortable. Fast, Free Shipping!","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Fast and extra 37 days ago anon ~5/5, 70~100 deals 5/5 42 days ago anon ~5/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xJfGqgAgw","2014-10-30","DrEarnhardt","Ritalin """"""""Methylphenidate"""""""" 10 x 10mg Tablets Genuine Product Comes In Blister","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Nice! Very fast shipping, ok stealth and got my product! 46 days ago anon 3~5 deals 5/5 As described. 96 days ago anon 1~2 deals 5/5 Fast and secure delivery, top product. 108 days ago anon ~5/5, 15~25 deals 5/5 good packaging & quick delivery, looks ok as in pic 119 days ago anon ~5/5, 3~5 deals 5/5 Excellent 127 days ago anon 1~2 deals 5/5 top vendor , I received after 6 days 176 days ago anon 1~2 deals 5/5 Good stealth. Perfect in every way!! 177 days ago anon ~5/5, 6~10 deals 5/5 Came quickly. Top notch product. Will be buying from in the future. 179 days ago anon 3~5 deals 1/5 Did not arrive. A first time a package has been lost 191 days ago anon [0 deals] 5/5 still good products 201 days ago anon ~5/5, 3~5 deals 5/5 6 days to UK, product as described 201 days ago anon 5.00/5, 10~15 deals 5/5 fantastic - cheers 216 days ago anon ~5/5, 1~2 deals 1/5 Never recieved product. Seller blames me for not researching his """"""""shipping-success"""""""" from netherland to norway before purchase ( 220 days ago anon [0 deals] 5/5 All Good Thanks. 228 days ago anon ~5/5, 3~5 deals 5/5 shipping issues but good products. 228 days ago anon ~5/5, 3~5 deals 5/5 Didn't arrive. But I got a complete refund (even more than what I paid), so I'm happy. 230 days ago anon ~5/5, 1~2 deals 5/5 Fast order with god pack 236 days ago anon [0 deals] 5/5 fast shipping 236 days ago anon ~5/5, 6~10 deals 5/5 Pure Methylphenidate!! Fast delivery , stealt 5of5 very GooD S€//3R!! 243 days ago anon ~5/5, 3~5 deals 5/5 Great! Thanks a lot for the extra... 243 days ago anon ~5/5, 1~2 deals "," Netherlands ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"XuezLzASK","2014-10-30","rocketship","Adderall IR 5 x 30mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 6 days ago anon ~5/5, 15~25 deals 5/5 10 days ago anon ~5/5, 6~10 deals 5/5 16 days ago anon 4.73/5, 55~70 deals 5/5 perfect 23 days ago anon 5.00/5, 55~70 deals 5/5 Wow, amazingly fast shipping. Great product. Super super stealth. Will definitely use this vendor again and again! 26 days ago anon ~5/5, 6~10 deals 5/5 excellent vendor amazing stealth will order again 42 days ago anon 5.00/5, 25~40 deals 5/5 always the best, thank you! 60 days ago anon 5.00/5, 55~70 deals 5/5 Super quick, thanks! 64 days ago anon 5.00/5, 25~40 deals 5/5 Perfect 75 days ago anon 5.00/5, 55~70 deals 5/5 Extremely fast shipping, great stealth. Excellent vendor! 76 days ago anon 5.00/5, 15~25 deals 5/5 Excellent speed and legit product. Great vendor! 77 days ago anon 5.00/5, 15~25 deals 5/5 78 days ago anon 4.73/5, 55~70 deals 5/5 Sorry for the late finalize, but thanks!!! 79 days ago anon 5.00/5, 25~40 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xXglZrph","2014-10-30","hackthegibson","40mg Vyvanse 10x","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 fast shipping, great communication..will do business again! thx 159 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"XxRZaqyhKj","2014-10-30","carteldelnorte","54mg Concerta (methylfenidate/ritalin) x 10 pills","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 FE will update 1 days ago anon ~5/5, 6~10 deals "," Canada ","world ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xzbcJUh","2014-10-30","Flyfelix","Ritalin IR 90 pills 20mg - in blisters","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 perfect again for everything ! 2 days ago anon 3~5 deals 5/5 Took some time to arrive. But Great stealth and good stuff 95 days ago anon 10~15 deals 5/5 if reliability is what you're looking for look no further 114 days ago anon 1~2 deals 5/5 great seller! very fast shipment and fast delivery. Buy from him. 144 days ago anon ~2/5, 3~5 deals 5/5 Dunno what to say anymore. Felix is obviously the best. Splendiferous! 146 days ago anon 5.00/5, 70~100 deals 5/5 Look no further than felix. This vendor has consistently shipped on time, and original product. 149 days ago anon 5.00/5, 70~100 deals 5/5 Great seller, mint original product, very accurate package. A+++++++++++++ 169 days ago anon 1~2 deals 5/5 a great and reliable seller that delivers great products. you cannot ask for more 173 days ago anon ~0/5, 6~10 deals 5/5 Great stealth. Original product. Fast shipment. 186 days ago anon 5.00/5, 70~100 deals 5/5 5/5 OMG PKG IS MY TOWN IN LESS THAN 4 DAYS, Felix is the best since the time of SR1 AND RUBEFIN RITALIN IS THE BEST BRAND OF RI 224 days ago anon ~5/5, 6~10 deals "," EU ","EU, CH, Scandinavia ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"YruBLcJmw","2014-10-30","GrandWizardsLair","10 Armodafinil 150 (Wakalert) -- The Grand Wizard's Study Buddy Special","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Item as described and fast shipping... Muchas gracias! 85 days ago anon ~5/5, 6~10 deals 5/5 delivered in a timely manner. packaging include visual barrier. no communication needed. A+ will be back! 86 days ago anon ~5/5, 6~10 deals 5/5 There's a reason this vendor has so many 5/5 ratings. Perfect. 92 days ago anon ~5/5, 6~10 deals 5/5 98 days ago anon ~5/5, 6~10 deals 5/5 Excellent service and super fast shipping...great vendor!! 98 days ago anon ~5/5, 15~25 deals 5/5 Shipping was super fast. no complaints. will buy from again. 100 days ago anon ~5/5, 1~2 deals 5/5 Fast Shipping! Great stealth/packaging! 104 days ago anon ~5/5, 6~10 deals 5/5 Quick delivery, excellent service. 105 days ago anon ~5/5, 10~15 deals 5/5 Holy S$%t that was fast shipping. 110 days ago anon ~5/5, 6~10 deals 5/5 A+++ Thanks. 110 days ago anon 15~25 deals 5/5 excellent seller 115 days ago anon ~5/5, 10~15 deals 5/5 <3 120 days ago anon ~5/5, 3~5 deals 5/5 Second order, just as satisfied. Smooth purchase. Product as advertised. Fast shipping. 164 days ago anon ~5/5, 3~5 deals 5/5 Fast shipping, good stealth. 170 days ago anon ~5/5, 40~55 deals 5/5 GWL is the man. Seriously. Always here in 2 days, always right on point. What a guy. 50/5. 171 days ago anon ~5/5, 10~15 deals 5/5 Smooth purchase. Product as advertised. Fast shipping. 173 days ago anon ~5/5, 3~5 deals 5/5 Received fast and product is good. No complaints. 178 days ago anon ~5/5, 10~15 deals 5/5 Great transaction, luv the first class shipping option. Keep up the super work GW! 179 days ago anon 4.95/5, 40~55 deals 5/5 I hope someday my turban will spin as fast as the GW's 185 days ago anon ~5/5, 6~10 deals 5/5 186 days ago anon ~5/5, 10~15 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"yuomohsKtD","2014-10-30","madball","(30) 10mg Ritalin for $150","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Nicely executed order. Very satisfied! 25 days ago anon ~5/5, 10~15 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ywmvoAyWlC","2014-10-30","indianpilldaddy","Armodafinil 150mg - 100Pills","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Timely delivery, great communication. Excellent vendor! 91 days ago anon ~5/5, 6~10 deals 5/5 Fast Shipping, 10 days to US. Great stealth and fast vendor communication. I got all 100 pills, and none were broken. Thanks 160 days ago anon ~5/5, 1~2 deals "," India ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"yXWJDwVYeE","2014-10-30","Discover","Dexedrine ER (Dextroamphetamine) 15mg Spansules x5","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 FE for trusted vendor. Thanks! 23 days ago anon 5.00/5, 15~25 deals 5/5 23 days ago anon ~5/5, 15~25 deals 5/5 5 no problem 34 days ago anon 25~40 deals 5/5 All around great! 109 days ago anon 4.85/5, 25~40 deals 5/5 Pleasant transaction all around and slightly cheaper than my usual vendor. No reason to go anywhere else. 186 days ago anon ~5/5, 10~15 deals 5/5 fast shipping. excellent stealth. looking forward to doing more business! 191 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zZutCM","2014-10-30","Charlie_Bartlett","ADDERALL XR 15mg SHIRE BRAND","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 123 days ago anon 1~2 deals 5/5 Excellent. Went above and beyond. Thank you. 180 days ago anon 1~2 deals 5/5 meds look legit - good stealth reasonable shipping times 198 days ago anon ~4/5, 1~2 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZCSDbkvwYj","2014-10-30","pastperfect","Ritalin - Rubifen 10 tablets 20 mg (methylphenidate hydrochloride)","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 ALL PERFECT AND FAST 0 days ago anon ~5/5, 1~2 deals 5/5 thanks... THE best vendor! 11 days ago anon ~5/5, 6~10 deals 5/5 21 days ago anon ~5/5, 3~5 deals 5/5 Great! 27 days ago anon ~5/5, 3~5 deals 5/5 5/5 everything, haven't tried but it's definitely legit. 6 days to US. A+++ Vendor. 29 days ago anon 4.72/5, 55~70 deals 5/5 39 days ago anon ~5/5, 10~15 deals 5/5 Thanks.It's arrived.I will order again. 42 days ago anon ~5/5, 10~15 deals 5/5 excellent supplier, shipped within hours of order, good stealth, fast delivery. would buy again 42 days ago anon ~5/5, 1~2 deals 5/5 fast shipment good service 44 days ago anon ~5/5, 15~25 deals 5/5 Great seller and product. Nice stealth and fast shipping for the distance sent! Thank you and I'll be back for sure. 47 days ago anon ~5/5, 15~25 deals 5/5 3 working days to UK, excellent service and product is as expected. Stealth was great. Nice one! 47 days ago anon ~5/5, 3~5 deals 5/5 Everything perfect! Shipping, stealth, and product all exactly as described. 54 days ago anon ~5/5, 3~5 deals 5/5 Again everything fast&great! Thx 82 days ago anon ~5/5, 6~10 deals 5/5 97 days ago anon ~5/5, 6~10 deals 5/5 good seller and I got exactly what I ordered. I've only had one, so it's early, but it's a little different the Ritalin in USA 99 days ago anon ~5/5, 15~25 deals 5/5 Quick shipping, product is perfect. 100 days ago anon ~5/5, 10~15 deals 5/5 Fast shipment! Looking forward for future deals, thanks! 102 days ago anon ~5/5, 6~10 deals 5/5 5/5 107 days ago anon ~5/5, 6~10 deals 5/5 everything was perfect ;) 118 days ago anon ~5/5, 3~5 deals "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zFRhzzeZ","2014-10-30","fastseed","Adderall IR 30mg","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 10/5 on stealth, speed and perfect quality. Top notch! Thanks! 10 days ago anon 5.00/5, 25~40 deals 5/5 Consistent & reliable; delivery super-fast as described- will continue to re-order! 20 days ago anon ~5/5, 10~15 deals 5/5 Recommended vendor *****, came through without hassle, fast, reliable and true to his/her word:) 28 days ago anon ~5/5, 10~15 deals 5/5 Fast shipping and great product. Thanks, will be back for more! 32 days ago anon 5.00/5, 70~100 deals 5/5 45 days ago anon ~4/5, 10~15 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zhSadcoKLp","2014-10-30","pastperfect","Ritalin - Rubifen 30 tablets 20 mg (methylphenidate hydrochloride)","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Very happy. Its the real deal. Packaging and all. Bit expensive, but totally worth it. Will reorder. 19 days ago anon ~5/5, 1~2 deals 5/5 Recommended vendor. Fast shipment! 47 days ago anon ~5/5, 1~2 deals 5/5 Great communication, fast delivery and good product. Highly recommended seller. 77 days ago anon ~5/5, 6~10 deals 5/5 Goods as described, promt communication and delivered quickly. Highly recommended vendor! 78 days ago anon ~5/5, 3~5 deals 5/5 Super fast shipping, great product. Really a perfect service. 82 days ago anon ~5/5, 6~10 deals 5/5 As reliable as they come. Super fast shipping & a great product 103 days ago anon ~5/5, 6~10 deals 5/5 great vendor 106 days ago anon 5.00/5, 40~55 deals 5/5 All good :) 121 days ago anon ~5/5, 1~2 deals 5/5 Perfect! 121 days ago anon ~5/5, 6~10 deals "," EU ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZmtwuyJGZG","2014-10-30","Adderall","10 x Adderall IR 20 mg tablets *CRUSHABLE*","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Great vendor, you won't be disappointed! 14 days ago anon ~5/5, 6~10 deals 5/5 Post office messed up, but came through in the end, pleasure doing business 14 days ago anon 4.98/5, 100~150 deals 5/5 23 days ago anon ~5/5, 3~5 deals 5/5 Communication was a little spotty but in the end the product came through and is 100% legit. Took about 10 days to receive. 163 days ago anon 4.85/5, 25~40 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZsBDyueVtk","2014-10-30","Matron","1x 20mg Adderall IR (Core)","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Fast shipping, legit product, great stealth. 26 days ago anon 5.00/5, 15~25 deals 5/5 Great transaction all around. THanks mate 58 days ago anon ~5/5, 6~10 deals 5/5 Quick shipping, good stealth. 122 days ago anon ~5/5, 15~25 deals 5/5 Very happy with vendor amazing stealth would order from again also security conscious seller always a huge plus 123 days ago anon 5.00/5, 100~150 deals 5/5 Always reliable, always good product - great seller! 123 days ago anon 5.00/5, 100~150 deals 5/5 Arrived 2 days sooner than expect, i wasnt able to get to a computer to finalize. Great stealth to, couldnt actually find it fo 219 days ago anon ~5/5, 25~40 deals 5/5 A+ 219 days ago anon 5.00/5, 10~15 deals 5/5 well done sir 237 days ago anon ~4/5, 25~40 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZxRrFsLcL","2014-10-30","hadherall","Adderall XR 10mg (Blue Caps)","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Everything was good, fast shipping fast communication. 204 days ago anon [0 deals] "," Canada ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"CznfcPAMx","2014-10-31","Band-Aid","1x 20mg ADDERALL ir *Crushable*","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Fast and accurate. 83 days ago anon ~5/5, 15~25 deals 5/5 It took a week, but it came. Cheers! 90 days ago anon 5.00/5, 25~40 deals 5/5 package arrived after a lengthy 8 day delay, but the stealth was good. I have a feeling there was just some delay in shipping a 91 days ago anon 5.00/5, 25~40 deals 5/5 perfect 92 days ago anon 5.00/5, 55~70 deals 5/5 Slow to ship but came through, seems a good guy/girl.. 92 days ago anon 5.00/5, 25~40 deals 5/5 Thank you! A freebie inside as well. Took a little while longer than expected, but honestly this was all happening while the si 92 days ago anon 5.00/5, 15~25 deals 5/5 Fast shipping, good packaging, and legit pills. My new favorite adderall seller! 95 days ago anon ~5/5, 6~10 deals 5/5 perfect 101 days ago anon 5.00/5, 55~70 deals 5/5 Fast shipping and great service, have not tried product yet. 101 days ago anon ~5/5, 15~25 deals 5/5 Quick shipping, legit product, will use again 103 days ago anon 5.00/5, 55~70 deals 5/5 Quick and reliable delivery. Haven't tried product, but if it's good, I'll be back for more. 104 days ago anon ~5/5, 25~40 deals 5/5 No complaints here. A real pro 105 days ago anon ~5/5, 6~10 deals 5/5 Consistent vendor and a great deal! Decent stealth and speed, too. Thanks! 106 days ago anon 5.00/5, 25~40 deals 5/5 106 days ago anon 4.73/5, 55~70 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"eJgwXLXlq","2014-10-31","silkyjohnson","**30 MG Barr Adderall FREE SAMPLE** 5 (1) pill samples","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Sample arrived quick..havent tried yet 253 days ago anon ~5/5, 10~15 deals 5/5 Ordered late in day, vendor still sent same day. Legit product, great comm's, fast delivery. All perfect! Will use again. 254 days ago anon ~5/5, 6~10 deals 5/5 nice pill! 254 days ago anon ~5/5, 1~2 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"eNRnLLzG","2014-10-31","Puffaddy","1X Adderall 30mg IR [Teva]","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 The bee's knees of vendors. Legit all-around. Great communication. Fast order processing. Fast shipping speed. Excellent stealt 53 days ago anon 4.73/5, 55~70 deals 5/5 Looks like I copy/pasted the wrong info on my order so that's why I never got anything. My bad... 70 days ago anon ~5/5, 6~10 deals 5/5 Perfect 73 days ago anon 5.00/5, 55~70 deals 5/5 Very thoughtful extras. 11 out of 5. Thanks! 86 days ago anon ~5/5, 15~25 deals 5/5 Fast delivery and great stealth. Thanks! 89 days ago anon 5.00/5, 40~55 deals 5/5 Puffaddy can't be beat. Thanks for being awesome. 104 days ago anon 5.00/5, 10~15 deals 5/5 Incredibly fast shipping and so many bonuses, thank you so much! Amazing vendor 115 days ago anon 5.00/5, 15~25 deals 5/5 Let's just say that in the end, p-diddy got everything sorted out, even when I was being a PIA :) Great stealth btw! 117 days ago anon 5.00/5, 40~55 deals 5/5 Honest seller 120 days ago anon ~5/5, 15~25 deals 5/5 122 days ago anon 4.73/5, 55~70 deals 5/5 The finest vendor in all the land. 140 days ago anon 4.73/5, 55~70 deals 5/5 Quick shipping, plus some extras. One of the best people I've had the business of doing with. 141 days ago anon ~5/5, 15~25 deals 5/5 Quick shipping, plus some extras. One of the best people I've had the business of doing with. 141 days ago anon ~5/5, 15~25 deals 5/5 FE for reliable, trustworthy vendor! 145 days ago anon 5.00/5, 70~100 deals 5/5 Fast shipping, real product 173 days ago anon 5.00/5, 40~55 deals 5/5 176 days ago anon 5.00/5, 10~15 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gRSgney","2014-10-31","whiteyford","10 x 20mg Adderall XR","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Fast shipping and good stealth, thanks! 61 days ago anon ~5/5, 6~10 deals 5/5 great shipping time, product, and stealth. 70 days ago anon ~5/5, 6~10 deals 5/5 5/5 112 days ago anon ~5/5, 6~10 deals 5/5 Great Vendor. Highly recommended. 141 days ago anon ~5/5, 6~10 deals 5/5 Decent stealth, prompt domestic shipping. Genuine product. 165 days ago anon ~5/5, 3~5 deals 5/5 Awesome stealth and definitely the real deal 182 days ago anon ~5/5, 10~15 deals 4/5 not the best stealth but i got the product, will update on quality 186 days ago anon ~5/5, 10~15 deals 5/5 Perfect as ussual 213 days ago anon ~4/5, 25~40 deals 5/5 2nd order with Withey! 7 days to EU, very good com & stealth. Very trustful for international order ! Don't hesitate !! Elk. 218 days ago anon 5.00/5, 25~40 deals 5/5 Outstanding service and product as usual 220 days ago anon ~5/5, 6~10 deals 5/5 FE. trusted vendor 233 days ago anon ~5/5, 6~10 deals 5/5 perfect as per usual. cheers friend 272 days ago anon ~5/5, 25~40 deals 5/5 FE cause I'm so thankful to even have the chance to trade with someone in these times who is so pro. Plus to confirm last one c 285 days ago anon ~5/5, 25~40 deals 5/5 FE for trusted vendor in past experience - pro who is easy to deal with - expect all to be well and will update fb to confirm t 296 days ago anon ~5/5, 25~40 deals "," Canada ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"iJcLFwXz","2014-10-31","morfinomimetica","Oxynorm 20mg MUNDIPHARMA","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 Excellent service. Many many thanks. 84 days ago anon ~5/5, 1~2 deals 5/5 All good! 105 days ago anon 3~5 deals "," EU ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"jfjAdkEjd","2014-10-31","Puffaddy","5X Adderall 30MG IR [Teva]","[1.00e-07,1.49e+00)","Drugs","Stimulants","Prescription"," Feedbacks: 5/5 90 days ago anon 4.73/5, 55~70 deals 5/5 Excellent vendor. Reliable. I hadn't done business with this vendor before but wouldn't hesitate to FE for him to help him ou 163 days ago anon ~5/5, 6~10 deals 5/5 Another great tx! Thanks! 178 days ago anon 5.00/5, 40~55 deals 5/5 Excellent product; amazing communication, stealth 5/5, shipping speed 5/5! Even threw in an extra for me; THANK YOU, sir! 206 days ago anon ~4/5, 15~25 deals "," USA ","US ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
