"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to","goodFB","greatFB","okFB","poorFB","badFB","worstFB"
"BYTpeZEko","2014-10-20","Lion","(OUT) BlueKudu Indica Chocolate, 5 doses!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Awesome vender great communication A+ 241 days ago anon ~5/5, 10~15 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"CBcCAjqGA","2014-10-20","EmeraldTriangle","THC Suckers. Raspberry Flavor 100mg - 10x - FREE SHIPPING.","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Package arrived today, Monday. Order placed last Monday. We all good though. Took about an hour & 10 minutes to really kick in. 26 days ago anon ~5/5, 6~10 deals 5/5 28 days ago anon ~5/5, 1~2 deals 5/5 Order and forget about it. Second order, arrived in 3 days. Will order again. Trusted! 40 days ago anon ~5/5, 6~10 deals 5/5 Quick shipping, great product! I will be back to order from this vendor again 56 days ago anon ~5/5, 15~25 deals 5/5 FAST shipping, arrived (East Coast) just 3 days after I ordered it. Perfect product, very pleased. Will order again! 57 days ago anon ~4/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"CJoThSDjBA","2014-10-20","K_HaSH","Hash GUMMIES Orange FLAVOR X16","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Came lightning fast to EU. Very potent and tasty! :D 8 days ago anon ~5/5, 6~10 deals 5/5 awesome. took only one and i was higher as fuck 47 days ago anon 5.00/5, 40~55 deals 5/5 Fine product and fast shipping 67 days ago anon ~5/5, 3~5 deals "," Germany ","Europe ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"cqFlLNdZ","2014-10-20","Lion","(OUT) 10 300mg Chocolate Bars, 10% off,  $360","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Great deal. Excellent service! 74 days ago anon ~5/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"cqFqLtvPg","2014-10-20","ConcentratesKing","Pure CBD cheeba chews","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Flawless first transaction with this seller, can't thank you enough! 24 days ago anon ~5/5, 6~10 deals 5/5 Perfect, fast everything. Stealth fine for this unique product. Thank you for offering it here! 56 days ago anon ~5/5, 6~10 deals 5/5 Interesting product, fast shipping. 57 days ago anon 3~5 deals 5/5 super fast. great vendor 70 days ago anon 5.00/5, 25~40 deals 5/5 good stuff 75 days ago anon ~5/5, 1~2 deals 5/5 Good transaction. Wouldn't say its completely non-psychoactive, but works good. 78 days ago anon 5.00/5, 15~25 deals 5/5 Holy shit that was some fast shipping. Product just as described. Have to wait to weekend to try it but very excited. 99 days ago anon ~5/5, 3~5 deals 5/5 Amazingly fast shipping, great stealth, extremely pleased. 107 days ago anon ~5/5, 1~2 deals 5/5 THANK YOU 113 days ago anon ~5/5, 3~5 deals 5/5 A+ 128 days ago anon ~5/5, 25~40 deals 5/5 138 days ago anon ~5/5, 15~25 deals 5/5 Thank you very much! 143 days ago anon 5.00/5, 70~100 deals 5/5 148 days ago anon ~5/5, 6~10 deals 5/5 FYI: 97% of original packaging/labeling was not included. otherwise, a solid transaction! 163 days ago anon ~5/5, 15~25 deals 5/5 Fast shipping, great communication, product as described & great stealth. Legit vendor. 166 days ago anon ~5/5, 15~25 deals 5/5 Friendly vendor; very helpful with my questions. Shipped quickly and product as expected. Will be back if these work for me! 176 days ago anon 5.00/5, 25~40 deals 5/5 Fast Shipping, Came in 2 Days! Authentic Product, A+ Tank You! :) 177 days ago anon ~5/5, 1~2 deals 5/5 185 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dFuUdq","2014-10-20","cosmicbites","Classic Quad Dose Rice Crispy Treats( 3 PACK)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 lil late w/ shipping, but got extras WORTH IT 8 days ago anon ~5/5, 3~5 deals 5/5 Thanks alot! Super fast shipping, great stealth, great products. And a bonus! I'll be back 13 days ago anon ~5/5, 6~10 deals 5/5 WOW!!! Very nice stealth, tastes great and potent, AND they threw in some samples!!! These guys are my go to for edibles from n 17 days ago anon ~5/5, 6~10 deals 5/5 Fast shipping! Tastes great! Extras were a nice touch! Wish I could give more than 5! 24 days ago anon ~5/5, 6~10 deals 5/5 Fantastic. Thanks for the extras. 25 days ago anon ~5/5, 6~10 deals 5/5 FUCKING LOVE THIS GUY. ORDERED 2 3 PACKS AND GOT BROWNIES AND POP CORN! Havent tried yet but shit you get the 5* for the extras 26 days ago anon ~5/5, 1~2 deals 5/5 took a little too long, but compensated with an extra rice krispie AND extra nut-brownie-whatever thing. also threw in papes an 28 days ago anon ~5/5, 15~25 deals 5/5 Took 4 business days when says 2 day priority but received 12 when I ordered 9 so everything is goog :) 5/5 33 days ago anon ~5/5, 15~25 deals 5/5 Tastes good and came with extras :) 36 days ago anon ~5/5, 3~5 deals 5/5 Lightning fast shipping, and wow, these look and smell amazing. Great communication from vendor, and they threw in samples of t 36 days ago anon ~5/5, 3~5 deals 5/5 Great speed, good service and sent some extra goodies. I will definitely test these out soon. Thanks again! 40 days ago anon 1~2 deals 5/5 Paid for three and I got 7 just because it was a little late. True to cosmic potency, and I vape 1/2 BHO a day. 44 days ago anon 5.00/5, 55~70 deals 5/5 5/5!! DELICIOUS 47 days ago anon 5.00/5, 70~100 deals 5/5 A+ Everything on point. Top notch scent protection. Great portion sizes!Huge!! Most importantly it shipped was was to my door i 50 days ago anon 3~5 deals 5/5 Fast shipping; got some extras, too! 52 days ago anon ~5/5, 6~10 deals 5/5 ordered thursday night arrived wednesday. extra product. cant wait to try 52 days ago anon ~5/5, 6~10 deals 5/5 These were FANTASTIC Super fresh- FE all the way for a GREAT vendor Nice speed and stealth as well THANK YOU 62 days ago anon ~5/5, 15~25 deals 5/5 I haven't tried it yet, but vendor was fast and professional, and I even got a little freebee. Thanks buddy! 115 days ago anon ~5/5, 3~5 deals 5/5 So tasty and so potent. Included some extra popcorn too. This dude has great stuff. 118 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dcovxuKWq","2014-10-20","TheResistance","Double Dose Chocolate Cups (13.2g) x 7","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 44 days ago anon ~5/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DEGGYqqpc","2014-10-20","K_HaSH","Hash GUMMIES Orange FLAVOR X8","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 nice :) 10 days ago anon ~5/5, 6~10 deals 5/5 only one is enough, very great buzz , also as good tasty than RG gummies and even maybe more potency.sugar on surface it's too, 32 days ago anon 10~15 deals "," Germany ","Europe ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DSSXUrCL","2014-10-20","starrynight","Amazeballs Walter White Chocolate THC Blue  Cookie(s)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Everything looks great! Will be trying this weekend, i'll update then 2 days ago anon 1~2 deals 5/5 Best DNM service I have ever received. A++ Vendor 12 days ago anon 5.00/5, 40~55 deals 5/5 Order received 4 days from purchase, great stealth packaging, half a cookie kept me stoned for 4+ hrs (once it hit). 10/10. 35 days ago anon 1~2 deals 5/5 I love starrynight.I Shoved 3 cookies in my mouth forgetting what they were..was fucked up until late the next daylol quick shi 47 days ago anon ~5/5, 3~5 deals 5/5 Wow, 2 days to my door. tried them and they were mindblowing. mild but did the trick and very tasty. 84 days ago anon 4.69/5, 25~40 deals 5/5 So delicious! And effective too. I don't use the product often enough to be jaded about it, but even if I was, these would be 87 days ago anon ~5/5, 15~25 deals 5/5 92 days ago anon 5.00/5, 40~55 deals 4/5 Package came fast. Cookies seemed a bit weaker than advertised. A whole cookie had me feeling slightly stoned for 2 or 3 hours. 98 days ago anon ~5/5, 6~10 deals 5/5 Got an extra cookie!:) Very potent! Stealth 5/5 Communication 5/5 If you want the BEST edibles, starrynight is the way to go! 115 days ago anon 4.81/5, 25~40 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dSEdSrnAf","2014-10-20","fastseed","120mg THC SUCKERS x5","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 3/5 Not that potent, but I got a free sucker with it too. 1 days ago anon ~5/5, 1~2 deals "," USA ","NA",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"eDwPStzrZV","2014-10-20","HumboldtFarms","(4x) Chocolate Chip Cookies - High in THC!!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 2 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ElpEhDDF","2014-10-20","gloriousrepublicofweed","Cannabis Brownie. 2-8 doses.","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Best stealth I've ever had. Brownie wasn't very strong but it tasted great! Next day delivery. 57 days ago anon ~5/5, 3~5 deals 5/5 60 days ago anon ~5/5, 6~10 deals 5/5 With edibles, you need good stealth and this is the very best: package on a low shelf all day, and 2 dogs totally ignored it. T 64 days ago anon ~5/5, 1~2 deals 5/5 Quick delivery,read the order details. Was a large soft cookie on first order, 2nd was a literal brownie, good response from it 68 days ago anon ~5/5, 10~15 deals 5/5 got 1 instead of 8 and was told it was dosage recommended 70 days ago anon ~5/5, 3~5 deals 5/5 5/5 74 days ago anon 5.00/5, 15~25 deals 4/5 Awesome stealth, quick delivery but brownie not that strong 86 days ago anon ~5/5, 6~10 deals 5/5 Speedy delivery. Good stealth. GRoW kept me informed of the status of the package at every step. Sent 1st class. GRoW has a dec 87 days ago anon ~5/5, 15~25 deals 5/5 Not as strong as the flapjack I had but still got me stoned! 88 days ago anon ~5/5, 15~25 deals 3/5 commun:3/5 , product :0/5 , delivery:5/5, not what i wanted at all , didnt get high as i wanted. 89 days ago anon ~5/5, 15~25 deals 5/5 Amazing 5/5 90 days ago anon 5.00/5, 15~25 deals 5/5 slightly stronger than the flapjack, thanks for the extra brownie mate 91 days ago anon 5.00/5, 40~55 deals 5/5 93 days ago anon ~5/5, 1~2 deals 5/5 Good as gold, i got two strong ones shared with a mate and i am so high right now ill be back GRoW 95 days ago anon 4.29/5, 100~150 deals 5/5 Fast delivery, Great stealth, very good product will purchase again 95 days ago anon ~5/5, 3~5 deals 5/5 \NDD Very happy :P Ill Finalize now and update it after I try it later in the week. Thanks 96 days ago anon 5.00/5, 15~25 deals 5/5 Fast delivery, and good stuff, product was very nice and worked a treat 101 days ago anon ~5/5, 15~25 deals 5/5 Fantastiche! 101 days ago anon ~5/5, 3~5 deals 5/5 Delicious, delivery was fast, inconspicuous. 105 days ago anon ~5/5, 10~15 deals 5/5 Great price, quick delivery and fairly strong. Worth every penny 108 days ago anon ~5/5, 1~2 deals "," UK ","UK ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"eMtrFjdGfu","2014-10-20","medibuds","Bhang Bar Peppermint Ice Triple Strength","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 10 days ago anon 6~10 deals 5/5 Medibuds is the only place i will buy my Bhang from! 10 days ago anon 5.00/5, 25~40 deals 5/5 Awesome product and service as usual 5/5 16 days ago anon 6~10 deals 5/5 great vendor! Fast shipping. Tasty edibles 17 days ago anon ~5/5, 10~15 deals 5/5 Lighting fast shipping, quicker than amazon -_- but awesome product! Thank you!!!!! 17 days ago anon ~5/5, 10~15 deals 5/5 SUPER FAST SHIPPING AND GREAT PRODUCT! ORDER FROM HIM AND FE YOU WILL BE GLAD YOU GOT THESE. 20 days ago anon ~5/5, 6~10 deals 5/5 38 days ago anon ~5/5, 6~10 deals 5/5 WARNING Medibuds laces his pot WITH ALL THE LOVE IN THE WORLD. FE FOR MEDIBUDS <3 40 days ago anon 5.00/5, 70~100 deals 5/5 Fast shipping! Best vendor on Agora! 50 days ago anon ~5/5, 10~15 deals 5/5 Excellent 54 days ago anon ~5/5, 6~10 deals 5/5 55 days ago anon 6~10 deals 5/5 Always top notch 59 days ago anon 5.00/5, 15~25 deals 5/5 great as always.... 61 days ago anon 5.00/5, 25~40 deals 5/5 63 days ago anon 1~2 deals 5/5 64 days ago anon ~5/5, 10~15 deals 5/5 Excellent. Ordered Fri received Mon. Great stealth. 65 days ago anon ~5/5, 1~2 deals 5/5 A 65 days ago anon ~5/5, 25~40 deals 5/5 FE- bought from this guy so many times its not even funny! Thank you Medi! 70 days ago anon ~5/5, 15~25 deals 5/5 Fast shipping, great product! 74 days ago anon ~5/5, 10~15 deals 5/5 Excellent vendor A***+++ 78 days ago anon ~5/5, 1~2 deals "," USA ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"EqwanhZXm","2014-10-20","TheResistance","Cannabis Tincture - 4.0 fluid ounces - Organic Alcohol","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Thank you! A+ 5 days ago anon ~5/5, 3~5 deals 5/5 Amazing stealth and speed. 18 days ago anon ~5/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"eqXxXFnk","2014-10-20","cosmicbites","Quad Dose Brownie Cupcake (6 PACK)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 16 days ago anon 3~5 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"EShmGNjTqh","2014-10-20","EmeraldTriangle","THC Suckers. Raspberry Flavor 100mg - 6x - FREE SHIPPING.","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Shipping speed was incredible - had the product on the following business day. Great Stealth! 44 days ago anon 3~5 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"eulVnxYLpc","2014-10-20","medibuds","Bhang Bar Pretzel Peanut Butter Double Strength","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 5/5 on everything. Company manufactured what more can I say, it looks dank and tastes great. 9 days ago anon 3~5 deals 5/5 Excellent! Thanks for all you do =) 10 days ago anon 5.00/5, 40~55 deals 5/5 Shipped in 4 days. Packaged well, looks great! Thanks! 11 days ago anon ~5/5, 6~10 deals 5/5 Great as usual. Best guy on Agora. 11 days ago anon ~5/5, 10~15 deals 5/5 fast and awesome, medibuds is my goto for edibles 13 days ago anon ~5/5, 10~15 deals 5/5 Great service :) 16 days ago anon 6~10 deals 5/5 Super fast, I'm a repeat customer, and will continue to be a repeat customer 19 days ago anon ~5/5, 10~15 deals 5/5 FE as always for trusted vendor 19 days ago anon ~5/5, 15~25 deals 5/5 Excellent as always. 20 days ago anon ~5/5, 10~15 deals 5/5 Always the best and reliable!! 24 days ago anon ~5/5, 10~15 deals 5/5 Arrived in less than a week. Excited to try, despite my bad luck with edibles. Thanks! 42 days ago anon ~5/5, 10~15 deals 5/5 arrived promptly in typical medibuds fashion. 42 days ago anon 3~5 deals 5/5 Best EVER!!!!! 5 stars 55 days ago anon ~5/5, 15~25 deals 5/5 Delicious and nutritious plus gets you stoooooned! Super fast shipping as well! 55 days ago anon 6~10 deals 5/5 Everything is good! Made a small request for my order which medibuds happily fulfilled. Thanks, dude! 59 days ago anon ~5/5, 6~10 deals 5/5 Awesome Vendor! Exactly as Ad. Perfrct Comm. Perfect Stealth - Super FAST SHIP - HIGHLY RECOMMEND - ^^^^^^^^^^^^^^^^ 71 days ago anon 4.74/5, 40~55 deals 5/5 Great as always! 74 days ago anon ~5/5, 10~15 deals 5/5 JUST ORDERED 12 EDIBLES...HOOK IT UP FOR RETURNING CUSTY 87 days ago anon ~5/5, 10~15 deals 5/5 Love your service medibuds! 101 days ago anon ~5/5, 25~40 deals 5/5 I love Medibuds :) 113 days ago anon 5.00/5, 25~40 deals "," USA ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"eYKKNcqY","2014-10-20","Bake-My-Day","10 Bakers Dozen 30g OG","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Great packaging and plenty extra of everything. Cookies just as they always are and OG Kush is daaaaaaaaank. Don't let the pric 67 days ago anon ~5/5, 25~40 deals "," Canada ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"EZquEcm","2014-10-20","cosmicbites","2OZ bag of Caramel Popcorn (3 PACK)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Received double the order and free papers! Thanks! 35 days ago anon ~5/5, 6~10 deals 5/5 Insanely fast shipping + extras, seriously 6/5 52 days ago anon ~5/5, 6~10 deals 5/5 Quick shipping! They even included extras. Thanks! 52 days ago anon ~5/5, 6~10 deals 5/5 Everything looks great! Good product, super fast shipping, and even came with extras! 10/5 108 days ago anon ~5/5, 10~15 deals 5/5 Came in 2 days, popcorn smells slightly of weed but tastes delicious. Pretty potent too, also hooked me up with a free brownie. 119 days ago anon 5.00/5, 15~25 deals 5/5 The popcorn is delicious as always. Lightning fast shipping. 129 days ago anon ~5/5, 15~25 deals 5/5 Just.. wow. Here 2 days from order, arrived with many extras! Product is A+++ I <33 your popcorn! My new edibles vendor :) 5/5 131 days ago anon 4.83/5, 40~55 deals 5/5 I forgot to add the coffee is delicious. It would be nice to see a cosmicbites special weed infused roast ;) 134 days ago anon ~5/5, 15~25 deals 5/5 Took less than 48 hours to get to the east coast. Edibles taste great and are cosmically potent. Thanks for the freebie! 136 days ago anon 4.78/5, 25~40 deals 5/5 FE update upon receipt 137 days ago anon 5.00/5, 25~40 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FyErLd","2014-10-20","Lion","EdiPure Sweet'n Sours- 250mg THC","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Arrived quickly after it was shipped and worked well. 2 days ago anon 1~2 deals 5/5 Nice Product I will be back 4 days ago anon ~4/5, 40~55 deals 5/5 FE for Speed, will update once received. 8 days ago anon 1~2 deals 5/5 super fast shipping, and these are amazing 8 days ago anon ~5/5, 6~10 deals 5/5 GOOD product and very fast shipping 25 days ago anon 3~5 deals 5/5 79 days ago anon ~5/5, 15~25 deals "," USA ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FedaSRz","2014-10-20","medibuds","Bhang Bar Toffee Double Strength","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 great speed stealth product.. thanks 152 days ago anon 5.00/5, 25~40 deals 5/5 161 days ago anon ~5/5, 6~10 deals 5/5 delicious toffee! love the sea salt. 171 days ago anon ~5/5, 15~25 deals 5/5 Awesome stuff! Quick shipping too 195 days ago anon [0 deals] 5/5 Slightly melted but medibuds can't control nature. I'll just throw it in the freezer for a bit. 200 days ago anon ~5/5, 10~15 deals 5/5 Fantastic transaction. Thank you. 205 days ago anon 5.00/5, 15~25 deals 5/5 super professional and very prompt. great product 206 days ago anon 5.00/5, 40~55 deals 5/5 FE. Shipped right away. Good Product. 211 days ago anon ~5/5, 10~15 deals 5/5 5/5 There was a minor error but that was fixed asap. Good communication when needed. Recommended vendor. 214 days ago anon ~5/5, 10~15 deals 5/5 incredible! 219 days ago anon ~5/5, 6~10 deals 5/5 Good shipping and stealth, but the edible did almost nothing for me-maybe it's just me and not the product 229 days ago anon ~5/5, 10~15 deals 5/5 A+ Will use again! 231 days ago anon 5.00/5, 25~40 deals 5/5 Shipping 10 / 5 - Ultra fast 2 days order to door Product 5/5 - Tastes great, nice buzz already from just the suggested starti 232 days ago anon 5.00/5, 40~55 deals 5/5 Super quick shiipping 240 days ago anon ~5/5, 1~2 deals "," USA ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FKyEiESK","2014-10-20","Nostress","8 Bomb F'KN Brownies","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 4/5 Not as pictured, but have ordered from nostress previously before. Not worried about quality. Dropped rating down due to lack 27 days ago anon ~0/5, 1~2 deals 5/5 Brownies were A+. Vendor comm good but could work on manners. and took 8 days to arrive. different brand than the picture too. 34 days ago anon ~5/5, 6~10 deals 5/5 I've been getting my brownies from Nostress for about a year now. A+ in all regards. Best brownies on the DN handdown. 38 days ago anon 5.00/5, 25~40 deals 5/5 Order arrived fast and stealthy brownies look and taste amazing 5/5 overall 62 days ago anon ~5/5, 25~40 deals 5/5 Fast shipping, awesome product, awesome vendor and will use again 68 days ago anon 6~10 deals 5/5 Another perfect transaction with NoStress. A+ 93 days ago anon 5.00/5, 25~40 deals 5/5 Fast shipping! 8 big brownies. Tastes good! 124 days ago anon 5.00/5, 10~15 deals 5/5 Best Brownies. Best Vendor. A+ 138 days ago anon 5.00/5, 25~40 deals 5/5 Got them, Thanx 140 days ago anon ~4/5, 6~10 deals 5/5 The best edibles from the best vendor :) 169 days ago anon 5.00/5, 25~40 deals 5/5 There was no stress involved in this order. Largest and highest quality brownies on the DNMs. Thank you 185 days ago anon ~5/5, 6~10 deals 5/5 Scary fast processing. Tasty product. Love this vendor! 207 days ago anon ~5/5, 15~25 deals "," USA ","USA ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"FkZUxJRmx","2014-10-20","SweetMeats","100mg infused hash chocolate covered oreo","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 0/5 seller wont respond to messages do not buy from this vendor unless u want to be scammed. 225 days ago anon 6~10 deals 5/5 Came in fantastically, can't wait to try it! 261 days ago anon 5.00/5, 10~15 deals "," USA ","USA ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"FmJhikl","2014-10-20","Angelina","Angelina's Daze - Mix of Fruity Flavors - 50x","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 FE for repeat customer.. Trying fruit variation for first time.. 5 days ago anon 10~15 deals 5/5 decent shipping time, no broken pops, came w/two extra! always a pleasure 11 days ago anon ~5/5, 25~40 deals 5/5 Super fast shipping this time. Much improved! Thanks. 12 days ago anon 1~2 deals 5/5 FE for Life 25 days ago anon 10~15 deals 5/5 Prompt shipping, good product, good packaging. Thanks much! 5/5 25 days ago anon ~5/5, 6~10 deals 3/5 Decent edibles. Definitely not 92mg of THC. One got me to a [5] while some people reported feeling nothing. 26 days ago anon ~5/5, 10~15 deals 5/5 Product 5/5 30 days ago anon 10~15 deals 5/5 On point as always. 31 days ago anon 5.00/5, 25~40 deals 5/5 Took two weeks to arrive, but vendor made up for it. Shipping wasn't too stealthy, but it's only lollipops. Overall a quality p 32 days ago anon ~5/5, 10~15 deals 5/5 A+ and a couple of extras. Love Angelina like a fat kid loves cake. 33 days ago anon 5.00/5, 40~55 deals 5/5 Perfect service 37 days ago anon 3~5 deals 5/5 A little slow but product always worth the wait. 53 days ago anon 3~5 deals 5/5 Great overall transaction as always. 54 days ago anon ~5/5, 15~25 deals 4/5 Great product, a few came cracked but other than that overall pretty good. 67 days ago anon ~5/5, 15~25 deals 5/5 GRREAT!!! 68 days ago anon 5.00/5, 15~25 deals 5/5 71 days ago anon 4.64/5, 25~40 deals 5/5 Arrived in 4 days! 79 days ago anon ~5/5, 6~10 deals 5/5 Took a little over a week but were potent and amazing. 79 days ago anon 5.00/5, 25~40 deals 5/5 Product fantastic, shipping very slow. 14days, only improvement needed 79 days ago anon ~5/5, 15~25 deals 5/5 All intact! Faster shipping than lately (4 days from """"""""shipped"""""""")! Tastes great! Thank you. 79 days ago anon 5.00/5, 40~55 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FwTbSqvDF","2014-10-20","Lion","Incredibles Peach Bar, 100mg THC","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 0/5 dick to deal with and the bars were all crushed 169 days ago anon ~5/5, 15~25 deals 5/5 great taste, strong too. Vendor is fast with shipping. I'm happy 186 days ago anon ~5/5, 10~15 deals 5/5 Everything as expected, thank you 206 days ago anon ~5/5, 15~25 deals 5/5 269 days ago anon 5.00/5, 55~70 deals "," USA ","NA",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"FYvoTihN","2014-10-20","ChronicChef","Dessert Sampler Pack","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Damn, that was quick — 3 business days! Product not tested, but everything looks great. Very pleased with this order. 141 days ago anon ~5/5, 6~10 deals "," Canada ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"GFAFqFq","2014-10-20","K_HaSH","Hash GUMMIES  APPLE FLAVOR X16","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 4/5 Knapp 2 Wochen Versanddauer. Stealth mies. 2 Teile scheinen perfekte Dosis zu sein. 10 days ago anon ~5/5, 15~25 deals "," Germany ","Europe ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"GEGPfyl","2014-10-20","BudsBuds1","Our Legendary ChemDawg Brownies","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Shipping was fast, discreet, product was fantastic. Will orderfrom this vendor again. :) 46 days ago anon 1~2 deals ","NA","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"glMWMeMPq","2014-10-20","ConcentratesKing","cheeba chews deca","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Great 1 days ago anon ~5/5, 10~15 deals 5/5 Great stuff, will definitely continue to use this vendor. 3 days ago anon ~5/5, 3~5 deals 5/5 Quick and legit. 4 days ago anon ~5/5, 6~10 deals 5/5 A+ 4 days ago anon 5.00/5, 25~40 deals 5/5 8 days ago anon 10~15 deals 5/5 Finalizing late- apologies for that. WONDERFUL service and product from this vendor! 10/10 10 days ago anon 5.00/5, 70~100 deals 5/5 Faster than Amazon 16 days ago anon 5.00/5, 6~10 deals 5/5 Great vendor. Super fast shipping. Adequate stealth. 21 days ago anon ~5/5, 6~10 deals 5/5 Life is perfect, you must fight against the position fate has put you in. Love is the Savior. 21 days ago anon ~5/5, 25~40 deals 5/5 Received in 2 Days, Item Exactly as Described, Great Stealth, Flawless Transaction! 25 days ago anon ~4/5, 6~10 deals 5/5 Fast shipping 31 days ago anon 5.00/5, 6~10 deals 5/5 THE BEST. Thanks for all you do. 33 days ago anon 5.00/5, 40~55 deals 5/5 Best vendor ever. 33 days ago anon 6~10 deals 5/5 Ordered Received in East Coast, Ordered Tuesday Shipped Wed and received on Friday! Will buy more!! 43 days ago anon ~5/5, 6~10 deals 5/5 Quick Shipping! Will do business with again! 50 days ago anon ~5/5, 6~10 deals 5/5 SPECTACULAR! Thanks for all you do 52 days ago anon 5.00/5, 40~55 deals 5/5 Fast ship, fast arrival, exactly as ordered, cannot ask for more. 56 days ago anon ~5/5, 3~5 deals 5/5 Great product. Fast shipping. No problems with the vendor 63 days ago anon ~5/5, 15~25 deals 5/5 I love these cheeba chews sir, thank you so much. Very fast shipping ~~ 66 days ago anon ~5/5, 3~5 deals 5/5 Great product and vendor 67 days ago anon ~5/5, 25~40 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
